3/27/2023/10:58:38 AM	M1   	1018.0	26.7	28.1013	16.35	100.03	27.8725	16.35	99.94	27.2000	16.35	100.66	27.8087	16.35	100.51	27.0862	16.36	100.03	28.1200	16.36	100.26	27.7700	16.36	99.94	27.6600	16.36	99.98	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:39 AM	M1   	1018.0	26.7	28.1163	16.35	99.89	27.8600	16.35	100.05	27.2812	16.35	99.89	27.8175	16.35	100.43	27.1225	16.36	99.69	28.1238	16.36	100.23	27.7775	16.36	99.87	27.6525	16.36	100.05	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:40 AM	M1   	1018.0	26.7	28.1137	16.35	99.91	27.8600	16.35	100.05	27.2275	16.35	100.40	27.7987	16.35	100.60	27.1137	16.36	99.77	28.1412	16.36	100.07	27.7750	16.36	99.90	27.6550	16.36	100.03	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:41 AM	M1   	1018.0	26.7	28.1163	16.35	99.89	27.8600	16.35	100.05	27.1900	16.35	100.75	27.8262	16.35	100.34	27.1275	16.36	99.64	28.1412	16.36	100.07	27.7462	16.36	100.16	27.6762	16.36	99.83	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:42 AM	M1   	1018.0	26.7	28.1175	16.35	99.88	27.8675	16.35	99.98	27.2163	16.35	100.50	27.8275	16.35	100.33	27.1850	16.36	99.10	28.1175	16.36	100.29	27.7362	16.36	100.26	27.6550	16.36	100.03	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:43 AM	M1   	1018.0	26.7	28.1187	16.35	99.87	27.8762	16.35	99.90	27.2900	16.35	99.81	27.8437	16.35	100.18	27.2187	16.36	98.79	28.1337	16.36	100.13	27.7413	16.36	100.21	27.6412	16.36	100.16	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:44 AM	M1   	1018.0	26.7	28.1075	16.35	99.97	27.8663	16.35	99.99	27.3025	16.35	99.69	27.8613	16.35	100.02	27.1425	16.36	99.50	28.1550	16.36	99.94	27.7563	16.36	100.07	27.6562	16.36	100.02	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:45 AM	M1   	1018.0	26.7	28.1088	16.35	99.96	27.8525	16.35	100.12	27.2362	16.35	100.31	27.8725	16.35	99.91	27.1525	16.36	99.41	28.1612	16.36	99.88	27.7462	16.36	100.16	27.6537	16.36	100.04	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:46 AM	M1   	1018.0	26.7	28.0975	16.35	100.06	27.8513	16.35	100.13	27.2225	16.35	100.44	27.8562	16.35	100.06	27.1900	16.36	99.05	28.1225	16.36	100.24	27.7325	16.36	100.29	27.6525	16.36	100.05	NaN	NaN	NaN	NaN	16.3538	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:47 AM	M1   	1018.0	26.7	28.1137	16.36	99.90	27.8663	16.36	99.98	27.2512	16.36	100.16	27.8538	16.36	100.08	27.1450	16.36	99.48	28.1100	16.36	100.35	27.7237	16.36	100.37	27.6363	16.36	100.21	NaN	NaN	NaN	NaN	16.3562	16.36	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:48 AM	M1   	1018.0	26.7	28.1163	16.35	99.89	27.8562	16.35	100.09	27.2638	16.35	100.05	27.8337	16.35	100.27	27.0738	16.36	100.15	28.1100	16.36	100.35	27.7375	16.36	100.24	27.6412	16.36	100.16	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:49 AM	M1   	1018.0	26.7	28.1100	16.35	99.95	27.8425	16.35	100.22	27.2112	16.35	100.55	27.8050	16.35	100.54	27.1512	16.36	99.42	28.1100	16.36	100.35	27.7538	16.36	100.09	27.6525	16.36	100.05	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:50 AM	M1   	1018.0	26.7	28.1175	16.35	99.88	27.8375	16.35	100.26	27.2538	16.35	100.15	27.8300	16.35	100.31	27.2250	16.36	98.73	28.1137	16.36	100.32	27.7525	16.36	100.10	27.6438	16.36	100.14	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:51 AM	M1   	1018.0	26.7	28.1187	16.35	99.87	27.8500	16.35	100.15	27.2100	16.35	100.56	27.8262	16.35	100.34	27.1200	16.36	99.72	28.1275	16.36	100.20	27.7512	16.36	100.12	27.6500	16.36	100.08	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:52 AM	M1   	1018.0	26.7	28.1038	16.35	100.01	27.8500	16.35	100.15	27.1650	16.35	101.00	27.8163	16.35	100.44	27.1262	16.35	99.67	28.1288	16.35	100.20	27.7625	16.35	100.03	27.6537	16.35	100.06	NaN	NaN	NaN	NaN	16.3463	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:53 AM	M1   	1018.0	26.7	28.1137	16.34	99.92	27.8538	16.34	100.12	27.1538	16.34	101.11	27.8325	16.34	100.30	27.1788	16.35	99.18	28.1100	16.35	100.37	27.7500	16.35	100.14	27.6525	16.35	100.07	NaN	NaN	NaN	NaN	16.3437	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:54 AM	M1   	1018.0	26.7	28.1088	16.35	99.96	27.8600	16.35	100.05	27.1550	16.35	101.08	27.8588	16.35	100.04	27.0987	16.35	99.93	28.1100	16.35	100.37	27.7650	16.35	100.00	27.6325	16.35	100.26	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:55 AM	M1   	1018.0	26.7	28.1013	16.35	100.03	27.8562	16.35	100.09	27.0625	16.35	101.97	27.8287	16.35	100.32	27.1062	16.35	99.86	28.1137	16.35	100.34	27.7787	16.35	99.88	27.6350	16.35	100.23	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:56 AM	M1   	1018.0	26.7	28.1238	16.35	99.82	27.8538	16.35	100.11	27.2112	16.35	100.55	27.7987	16.35	100.60	27.1313	16.35	99.61	28.1125	16.35	100.34	27.7638	16.35	100.01	27.6562	16.35	100.03	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:57 AM	M1   	1018.0	26.7	28.1225	16.35	99.83	27.8637	16.35	100.02	27.2638	16.35	100.05	27.7913	16.35	100.67	27.1000	16.36	99.90	28.0925	16.36	100.52	27.7662	16.36	99.98	27.6575	16.36	100.01	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:58 AM	M1   	1018.0	26.7	28.1137	16.35	99.91	27.8663	16.35	99.99	27.2900	16.35	99.81	27.8100	16.35	100.50	27.1412	16.36	99.51	28.0950	16.36	100.49	27.7563	16.36	100.07	27.6550	16.36	100.03	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:58:59 AM	M1   	1018.0	26.7	28.1088	16.35	99.96	27.8675	16.35	99.98	27.2400	16.35	100.28	27.8287	16.35	100.32	27.1762	16.36	99.18	28.1125	16.36	100.33	27.7462	16.36	100.16	27.6450	16.36	100.12	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:00 AM	M1   	1018.0	26.7	28.0975	16.35	100.06	27.8725	16.35	99.94	27.2175	16.35	100.49	27.8562	16.35	100.06	27.1575	16.37	99.35	28.1038	16.37	100.40	27.7437	16.37	100.18	27.6588	16.37	99.98	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:01 AM	M1   	1018.0	26.7	28.1100	16.35	99.95	27.8600	16.35	100.05	27.2025	16.35	100.63	27.8388	16.35	100.23	27.2087	16.36	98.88	28.1100	16.36	100.35	27.7575	16.36	100.06	27.6475	16.36	100.10	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:02 AM	M1   	1018.0	26.7	28.1137	16.35	99.91	27.8637	16.35	100.02	27.2550	16.35	100.14	27.8388	16.35	100.23	27.1938	16.36	99.01	28.1175	16.36	100.28	27.7587	16.36	100.04	27.6562	16.36	100.01	NaN	NaN	NaN	NaN	16.3500	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:03 AM	M1   	1018.0	26.7	28.1200	16.35	99.86	27.8588	16.35	100.07	27.2538	16.35	100.15	27.8513	16.35	100.12	27.1850	16.37	99.09	28.1300	16.37	100.16	27.7587	16.37	100.04	27.6612	16.37	99.96	NaN	NaN	NaN	NaN	16.3463	16.35	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:04 AM	M1   	1018.0	26.7	28.1163	16.34	99.91	27.8550	16.34	100.12	27.2175	16.34	100.51	27.8125	16.34	100.49	27.1900	16.36	99.05	28.1300	16.36	100.16	27.7712	16.36	99.92	27.6762	16.36	99.83	NaN	NaN	NaN	NaN	16.3400	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:05 AM	M1   	1018.0	26.7	28.1100	16.34	99.97	27.8725	16.34	99.95	27.2300	16.34	100.39	27.8225	16.34	100.40	27.2175	16.37	98.78	28.1150	16.37	100.29	27.7475	16.37	100.13	27.6550	16.37	100.01	NaN	NaN	NaN	NaN	16.3400	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:06 AM	M1   	1018.0	26.7	28.1175	16.34	99.90	27.8675	16.34	100.00	27.2112	16.34	100.57	27.8525	16.34	100.12	27.1762	16.37	99.17	28.0900	16.37	100.52	27.7600	16.37	100.02	27.6262	16.37	100.28	NaN	NaN	NaN	NaN	16.3400	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:07 AM	M1   	1018.0	26.7	28.1337	16.34	99.75	27.8687	16.34	99.99	27.2212	16.34	100.47	27.8513	16.34	100.13	27.1588	16.37	99.33	28.0900	16.37	100.52	27.7638	16.37	99.98	27.6238	16.37	100.31	NaN	NaN	NaN	NaN	16.3400	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:08 AM	M1   	1018.0	26.7	28.1400	16.34	99.69	27.8500	16.34	100.16	27.2675	16.34	100.04	27.8400	16.34	100.23	27.1062	16.37	99.82	28.0900	16.37	100.52	27.7587	16.37	100.03	27.6375	16.37	100.18	NaN	NaN	NaN	NaN	16.3400	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/10:59:09 AM	M1   	1018.0	26.7	28.1288	16.34	99.79	27.8500	16.34	100.16	27.2638	16.34	100.06	27.8050	16.34	100.55	27.0388	16.37	100.46	28.0787	16.37	100.63	27.7512	16.37	100.10	27.6387	16.37	100.17	NaN	NaN	NaN	NaN	16.3437	16.34	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
