Date & time of file creation	3/27/2023 8:39 AM																																													
Raw data file path	C:\Users\Administrator\Desktop\respiration3_27_2023\BS_75_3_27_2023_raw.txt																																													
Data file path	C:\Users\Administrator\Desktop\respiration3_27_2023\BS_75_3_27_2023.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	60.8800	27.8325	0.00	100.00	20.00	16.52																																							
Chamber 2	1	60.8800	27.6512	0.00	100.00	20.00	16.52																																							
Chamber 3	1	60.8800	26.8275	0.00	100.00	20.00	16.52																																							
Chamber 4	1	60.8800	27.4800	0.00	100.00	20.00	16.52																																							
Chamber 5	1	60.8800	26.6600	0.00	100.00	20.00	16.42																																							
Chamber 6	1	60.8800	27.8300	0.00	100.00	20.00	16.42																																							
Chamber 7	1	60.8800	27.5100	0.00	100.00	20.00	16.43																																							
Chamber 8	1	60.8800	27.3675	0.00	100.00	20.00	16.43																																							
																																														
																																														
Ambient temp N°1	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	68	0	13.90000000000001	1	10	Not used	Not used	Not used																																						
Chamber 2	68	0	13.8	1	Not used	Not used	Not used	Not used																																						
Chamber 3	68	0	14.6	1	Not used	Not used	Not used	Not used																																						
Chamber 4	68	0	13.6	1	Not used	Not used	Not used	Not used																																						
Chamber 5	68	0	14.4	1	10	Not used	Not used	Not used																																						
Chamber 6	68	0	11.4	1	Not used	Not used	Not used	Not used																																						
Chamber 7	68	0	16.7	1	Not used	Not used	Not used	Not used																																						
Chamber 8	68	0	13.2	1	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
3/27/2023/8:39:53 AM	Flush	1014.0	27.0	27.8500	16.52	99.84	27.6450	16.52	100.06	26.9225	16.52	99.10	27.5550	16.52	99.30	26.6312	16.42	100.27	27.8813	16.42	99.53	27.5063	16.42	100.05	27.3812	16.42	99.89	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:54 AM	Flush	1014.0	27.0	27.8475	16.52	99.86	27.6600	16.52	99.92	26.9150	16.52	99.17	27.5625	16.52	99.23	26.6650	16.42	99.95	27.8225	16.42	100.07	27.4825	16.42	100.27	27.3875	16.42	99.83	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:55 AM	Flush	1014.0	27.0	27.8425	16.52	99.91	27.6575	16.52	99.94	26.9300	16.52	99.03	27.5375	16.52	99.46	26.8087	16.42	98.59	27.8362	16.42	99.94	27.4988	16.42	100.12	27.3725	16.42	99.97	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:56 AM	Flush	1014.0	27.0	27.8463	16.52	99.87	27.6537	16.52	99.98	26.8300	16.52	99.97	27.5325	16.52	99.51	26.6112	16.42	100.47	27.8175	16.42	100.12	27.4925	16.42	100.18	27.3912	16.42	99.79	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:57 AM	Flush	1014.0	27.0	27.8212	16.52	100.10	27.6762	16.52	99.77	26.7725	16.52	100.52	27.5512	16.52	99.34	26.7550	16.42	99.10	27.8637	16.42	99.69	27.5075	16.42	100.04	27.3987	16.42	99.72	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:58 AM	Flush	1014.0	27.0	27.8300	16.52	100.03	27.6500	16.52	100.01	26.8537	16.52	99.75	27.5550	16.52	99.30	26.7275	16.42	99.36	27.8212	16.42	100.08	27.4950	16.42	100.15	27.3938	16.42	99.77	NaN	NaN	NaN	NaN	16.5188	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:39:59 AM	Flush	1014.0	27.0	27.8300	16.51	100.04	27.6600	16.51	99.93	26.8275	16.51	100.01	27.5225	16.51	99.62	26.7625	16.42	99.03	27.8325	16.42	99.98	27.5263	16.42	99.86	27.4138	16.42	99.58	NaN	NaN	NaN	NaN	16.5100	16.51	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:40:00 AM	Flush	1014.0	27.0	27.8300	16.51	100.04	27.6875	16.51	99.68	26.8500	16.51	99.80	27.5425	16.51	99.43	26.6275	16.42	100.31	27.8475	16.42	99.84	27.4975	16.42	100.13	27.3750	16.42	99.95	NaN	NaN	NaN	NaN	16.5100	16.51	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:40:01 AM	Flush	1014.0	27.0	27.8275	16.51	100.06	27.6725	16.51	99.82	26.7600	16.51	100.66	27.5725	16.51	99.15	26.5500	16.42	101.06	27.8350	16.42	99.95	27.4850	16.42	100.25	27.4088	16.42	99.63	NaN	NaN	NaN	NaN	16.5100	16.51	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:40:02 AM	Flush	1014.0	27.0	27.8250	16.51	100.09	27.6525	16.51	100.00	26.8125	16.51	100.15	27.5450	16.51	99.41	26.6263	16.42	100.32	27.8650	16.42	99.68	27.5200	16.42	99.92	27.3912	16.42	99.79	NaN	NaN	NaN	NaN	16.5100	16.51	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:40:03 AM	Flush	1014.0	27.0	27.8425	16.51	99.92	27.6600	16.51	99.93	26.9375	16.51	98.97	27.5375	16.51	99.48	26.6750	16.42	99.86	27.8350	16.42	99.95	27.5200	16.42	99.92	27.3425	16.42	100.25	NaN	NaN	NaN	NaN	16.5125	16.51	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
3/27/2023/8:40:04 AM	Flush	1014.0	27.0	27.8450	16.52	99.88	27.6650	16.52	99.87	26.8475	16.52	99.81	27.5450	16.52	99.39	26.7200	16.42	99.43	27.8688	16.42	99.64	27.5212	16.42	99.91	27.4262	16.42	99.47	NaN	NaN	NaN	NaN	16.5200	16.52	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
