Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
2/2/2022/3:04:35 PM	Flush	1033.0	26.8	28.1238	13.26	99.50	28.3600	13.26	99.71	27.6475	13.26	99.61	28.1762	13.26	99.47	27.4812	13.04	99.15	28.0175	13.04	100.21	28.0425	13.04	100.51	28.2088	13.04	99.99	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0400	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:36 PM	Flush	1033.0	26.8	28.1387	13.26	99.36	28.3600	13.26	99.71	27.7063	13.26	99.06	28.1550	13.26	99.67	27.5325	13.05	98.66	28.0100	13.05	100.27	28.0575	13.05	100.36	28.1837	13.05	100.21	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0488	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:37 PM	Flush	1033.0	26.8	28.0612	13.26	100.07	28.3637	13.26	99.67	27.7338	13.26	98.81	28.1863	13.26	99.38	27.6275	13.05	97.79	28.0712	13.05	99.70	28.1300	13.05	99.69	28.1888	13.05	100.16	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:38 PM	M1   	1033.0	26.8	28.0775	13.26	99.92	28.3900	13.26	99.43	27.6250	13.26	99.82	28.1625	13.26	99.60	27.6050	13.05	98.00	28.0625	13.05	99.78	28.0350	13.05	100.57	28.2162	13.05	99.91	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:39 PM	M1   	1033.0	26.8	28.1250	13.26	99.49	28.3813	13.26	99.52	27.6562	13.26	99.53	28.1900	13.26	99.35	27.5213	13.05	98.77	28.0862	13.05	99.56	27.9850	13.05	101.03	28.1938	13.05	100.11	NaN	NaN	NaN	NaN	13.2587	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:40 PM	M1   	1033.0	26.8	28.1000	13.25	99.73	28.3238	13.25	100.06	27.6250	13.25	99.83	28.2563	13.25	98.76	27.5625	13.05	98.39	28.0463	13.05	99.93	28.0150	13.05	100.75	28.1812	13.05	100.23	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:41 PM	M1   	1033.0	26.8	28.1613	13.25	99.17	28.3488	13.25	99.83	27.5837	13.25	100.22	28.2275	13.25	99.02	27.6575	13.05	97.52	28.0575	13.05	99.82	27.9763	13.05	101.12	28.1975	13.05	100.08	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:42 PM	M1   	1033.0	26.8	28.1000	13.25	99.73	28.3425	13.25	99.89	27.5400	13.25	100.63	28.2100	13.25	99.18	27.5825	13.05	98.20	28.1037	13.05	99.40	27.9788	13.05	101.09	28.2088	13.05	99.98	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:43 PM	M1   	1033.0	26.8	28.0937	13.25	99.79	28.3575	13.25	99.75	27.5512	13.25	100.52	28.2037	13.25	99.24	27.4650	13.05	99.29	28.0575	13.05	99.82	28.0413	13.05	100.51	28.2012	13.05	100.05	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:44 PM	M1   	1033.0	26.8	28.0575	13.25	100.12	28.3437	13.25	99.87	27.6312	13.25	99.78	28.1638	13.25	99.61	27.5375	13.05	98.62	28.0762	13.05	99.65	28.0587	13.05	100.35	28.1825	13.05	100.22	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:45 PM	M1   	1033.0	26.8	28.1125	13.25	99.61	28.3637	13.25	99.69	27.6538	13.25	99.56	28.1938	13.25	99.33	27.5237	13.05	98.74	28.0275	13.05	100.10	28.1300	13.05	99.69	28.1888	13.05	100.16	NaN	NaN	NaN	NaN	13.2513	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:46 PM	M1   	1033.0	26.8	28.1212	13.26	99.52	28.3300	13.26	99.99	27.7550	13.26	98.62	28.2212	13.26	99.07	27.6775	13.05	97.34	28.0463	13.05	99.93	28.0613	13.05	100.32	28.1988	13.05	100.07	NaN	NaN	NaN	NaN	13.2587	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:47 PM	M1   	1033.0	26.8	28.0738	13.25	99.97	28.3937	13.25	99.42	27.7675	13.25	98.52	28.2250	13.25	99.05	27.6037	13.05	98.01	28.0762	13.05	99.65	28.0237	13.05	100.67	28.2000	13.05	100.06	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:48 PM	M1   	1030.0	26.8	28.1650	13.25	99.13	28.3588	13.25	99.74	27.6125	13.25	99.95	28.1837	13.25	99.42	27.5200	13.05	98.78	28.1150	13.05	99.30	28.0550	13.05	100.38	28.1738	13.05	100.30	NaN	NaN	NaN	NaN	13.2500	13.25	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:49 PM	M1   	1030.0	26.8	28.1288	13.25	99.46	28.4125	13.25	99.24	27.6337	13.25	99.75	28.1425	13.25	99.80	27.5362	13.04	98.64	28.1112	13.04	99.34	28.0075	13.04	100.84	28.1875	13.04	100.19	NaN	NaN	NaN	NaN	13.2513	13.25	OFF	13.0412	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:50 PM	M1   	1030.0	26.8	28.1288	13.26	99.45	28.3612	13.26	99.70	27.6612	13.26	99.48	28.1612	13.26	99.61	27.5663	13.04	98.37	28.0575	13.04	99.84	28.0700	13.04	100.26	28.2162	13.04	99.92	NaN	NaN	NaN	NaN	13.2587	13.26	OFF	13.0400	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:51 PM	M1   	1030.0	26.8	28.1788	13.25	99.01	28.3688	13.25	99.64	27.6713	13.25	99.40	28.1700	13.25	99.55	27.5175	13.05	98.80	28.0500	13.05	99.90	28.0625	13.05	100.31	28.1500	13.05	100.52	NaN	NaN	NaN	NaN	13.2513	13.25	OFF	13.0488	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:52 PM	M1   	1030.0	26.8	28.1013	13.26	99.70	28.3625	13.26	99.69	27.6775	13.26	99.33	28.1738	13.26	99.50	27.5800	13.05	98.23	28.0500	13.05	99.89	28.0250	13.05	100.66	28.1837	13.05	100.21	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:53 PM	M1   	1030.0	26.8	28.1037	13.26	99.68	28.3775	13.26	99.55	27.6575	13.26	99.52	28.1962	13.26	99.29	27.5550	13.05	98.46	28.1200	13.05	99.25	28.0725	13.05	100.22	28.1638	13.05	100.39	NaN	NaN	NaN	NaN	13.2600	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:54 PM	M1   	1030.0	26.8	28.0663	13.26	100.02	28.3687	13.26	99.63	27.6450	13.26	99.63	28.1700	13.26	99.53	27.5325	13.05	98.66	28.0512	13.05	99.88	28.0363	13.05	100.56	28.2037	13.05	100.02	NaN	NaN	NaN	NaN	13.2613	13.26	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:55 PM	M1   	1030.0	26.8	28.1137	13.27	99.57	28.4200	13.27	99.14	27.6687	13.27	99.40	28.1725	13.27	99.49	27.4600	13.05	99.33	28.0225	13.05	100.15	28.0125	13.05	100.78	28.1750	13.05	100.29	NaN	NaN	NaN	NaN	13.2700	13.27	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:56 PM	M1   	1030.0	26.8	28.1425	13.27	99.31	28.3500	13.27	99.78	27.5937	13.27	100.09	28.1900	13.27	99.33	27.5813	13.05	98.21	28.0637	13.05	99.77	28.0800	13.05	100.15	28.1438	13.05	100.58	NaN	NaN	NaN	NaN	13.2700	13.27	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:57 PM	M1   	1030.0	26.8	28.1525	13.27	99.21	28.3525	13.27	99.76	27.6288	13.27	99.76	28.1900	13.27	99.33	27.6175	13.05	97.88	28.0350	13.05	100.03	28.1075	13.05	99.90	28.1837	13.05	100.21	NaN	NaN	NaN	NaN	13.2713	13.27	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:58 PM	M1   	1030.0	26.8	28.0975	13.28	99.70	28.3625	13.28	99.65	27.6663	13.28	99.40	28.1888	13.28	99.33	27.4712	13.05	99.23	28.0650	13.05	99.75	28.1100	13.05	99.87	28.1988	13.05	100.07	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:04:59 PM	M1   	1030.0	26.8	28.0887	13.28	99.79	28.3175	13.28	100.07	27.5250	13.28	100.72	28.1825	13.28	99.39	27.6163	13.05	97.89	28.0700	13.05	99.71	27.9788	13.05	101.09	28.2263	13.05	99.82	NaN	NaN	NaN	NaN	13.2787	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:00 PM	M1   	1030.0	26.8	28.1487	13.27	99.25	28.3700	13.27	99.60	27.6962	13.27	99.14	28.1988	13.27	99.25	27.5350	13.05	98.64	28.0963	13.05	99.47	28.0300	13.05	100.61	28.1863	13.05	100.18	NaN	NaN	NaN	NaN	13.2713	13.27	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:01 PM	M1   	1030.0	26.8	28.1388	13.28	99.32	28.3688	13.28	99.59	27.6613	13.28	99.45	28.1925	13.28	99.29	27.5200	13.05	98.78	28.0563	13.05	99.84	27.9700	13.05	101.17	28.1450	13.05	100.57	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:02 PM	M1   	1030.0	26.8	28.1262	13.28	99.44	28.3600	13.28	99.67	27.5913	13.28	100.10	28.2088	13.28	99.14	27.6075	13.05	97.97	28.0762	13.05	99.65	28.0650	13.05	100.29	28.1925	13.05	100.13	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:03 PM	M1   	1030.0	26.8	28.0988	13.28	99.69	28.3637	13.28	99.64	27.5512	13.28	100.47	28.2025	13.28	99.20	27.6550	13.05	97.54	28.1150	13.05	99.30	28.0888	13.05	100.07	28.1913	13.05	100.14	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:04 PM	M1   	1030.0	26.8	28.1000	13.28	99.68	28.3925	13.28	99.38	27.7037	13.28	99.06	28.2187	13.28	99.05	27.5550	13.05	98.46	28.1025	13.05	99.41	28.0550	13.05	100.38	28.2250	13.05	99.83	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:05 PM	M1   	1030.0	26.8	28.1562	13.28	99.16	28.4088	13.28	99.23	27.7225	13.28	98.88	28.2050	13.28	99.18	27.4787	13.05	99.16	28.1262	13.05	99.19	28.1200	13.05	99.78	28.1950	13.05	100.10	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:06 PM	M1   	1030.0	26.8	28.0625	13.28	100.03	28.3937	13.28	99.37	27.6788	13.28	99.29	28.1713	13.28	99.49	27.5925	13.05	98.11	28.0775	13.05	99.64	28.0512	13.05	100.42	28.2338	13.05	99.75	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:07 PM	M1   	1030.0	26.8	28.0850	13.28	99.82	28.3500	13.28	99.77	27.7275	13.28	98.84	28.1825	13.28	99.38	27.4612	13.05	99.32	28.0350	13.05	100.03	28.0750	13.05	100.20	28.2138	13.05	99.93	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:08 PM	M1   	1030.0	26.8	28.1075	13.28	99.61	28.3513	13.28	99.75	27.6388	13.28	99.66	28.1975	13.28	99.25	27.5100	13.05	98.87	28.0650	13.05	99.75	28.0188	13.05	100.72	28.2100	13.05	99.96	NaN	NaN	NaN	NaN	13.2800	13.28	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:09 PM	M1   	1030.0	26.8	28.0425	13.28	100.21	28.3550	13.28	99.72	27.6337	13.28	99.70	28.1812	13.28	99.39	27.5900	13.04	98.15	28.0700	13.04	99.72	27.9575	13.04	101.31	28.2100	13.04	99.98	NaN	NaN	NaN	NaN	13.2812	13.28	OFF	13.0412	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:10 PM	M1   	1030.0	26.8	28.1875	13.29	98.86	28.3275	13.29	99.96	27.6588	13.29	99.46	28.1925	13.29	99.28	27.5738	13.04	98.30	28.0525	13.04	99.89	27.9763	13.04	101.13	28.2100	13.04	99.98	NaN	NaN	NaN	NaN	13.2900	13.29	OFF	13.0400	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:11 PM	M1   	1030.0	26.8	28.0937	13.29	99.72	28.3762	13.29	99.51	27.6437	13.29	99.59	28.2037	13.29	99.17	27.5350	13.05	98.64	28.0675	13.05	99.73	28.0325	13.05	100.59	28.2625	13.05	99.48	NaN	NaN	NaN	NaN	13.2900	13.29	OFF	13.0488	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:12 PM	M1   	1030.0	26.8	28.0613	13.29	100.02	28.3475	13.29	99.77	27.6063	13.29	99.94	28.1650	13.29	99.53	27.5300	13.05	98.69	28.0612	13.05	99.79	28.0837	13.05	100.12	28.2263	13.05	99.82	NaN	NaN	NaN	NaN	13.2912	13.29	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:13 PM	M1   	1030.0	26.8	28.1388	13.30	99.29	28.3312	13.30	99.90	27.6462	13.30	99.55	28.1988	13.30	99.20	27.6088	13.05	97.96	28.0688	13.05	99.72	27.9850	13.05	101.03	28.2200	13.05	99.87	NaN	NaN	NaN	NaN	13.3013	13.30	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:14 PM	M1   	1030.0	26.8	28.1275	13.31	99.38	28.3450	13.31	99.76	27.6150	13.31	99.83	28.1913	13.31	99.25	27.5675	13.05	98.34	28.0700	13.05	99.71	27.9788	13.05	101.09	28.1938	13.05	100.11	NaN	NaN	NaN	NaN	13.3100	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:15 PM	M1   	1030.0	26.8	28.1112	13.31	99.53	28.3825	13.31	99.42	27.5875	13.31	100.09	28.2087	13.31	99.10	27.5600	13.05	98.41	28.0787	13.05	99.63	27.9887	13.05	101.00	28.1900	13.05	100.15	NaN	NaN	NaN	NaN	13.3087	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:16 PM	M1   	1030.0	26.8	28.1250	13.30	99.42	28.3975	13.30	99.30	27.6350	13.30	99.66	28.2575	13.30	98.66	27.5862	13.05	98.17	28.1062	13.05	99.38	28.0162	13.05	100.74	28.1988	13.05	100.07	NaN	NaN	NaN	NaN	13.3013	13.30	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:17 PM	M1   	1030.0	26.8	28.1438	13.31	99.23	28.3775	13.31	99.46	27.6100	13.31	99.88	28.1738	13.31	99.41	27.5988	13.05	98.05	28.0225	13.05	100.15	28.0375	13.05	100.54	28.2000	13.05	100.06	NaN	NaN	NaN	NaN	13.3100	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:18 PM	M1   	1030.0	26.8	28.0525	13.31	100.07	28.3625	13.31	99.60	27.6825	13.31	99.21	28.2012	13.31	99.16	27.6088	13.05	97.96	28.0888	13.05	99.54	27.9700	13.05	101.17	28.2350	13.05	99.74	NaN	NaN	NaN	NaN	13.3087	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:19 PM	M1   	1030.0	26.8	28.1938	13.30	98.79	28.3788	13.30	99.47	27.6950	13.30	99.10	28.2100	13.30	99.10	27.5225	13.05	98.75	28.1000	13.05	99.43	28.0213	13.05	100.70	28.1875	13.05	100.17	NaN	NaN	NaN	NaN	13.3013	13.30	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:20 PM	M1   	1030.0	26.8	28.0862	13.31	99.76	28.3725	13.31	99.51	27.6713	13.31	99.31	28.2175	13.31	99.01	27.5188	13.05	98.79	28.0912	13.05	99.51	27.9600	13.05	101.27	28.2063	13.05	100.00	NaN	NaN	NaN	NaN	13.3113	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:21 PM	M1   	1030.0	26.8	28.1175	13.32	99.46	28.3912	13.32	99.32	27.7387	13.32	98.67	28.2625	13.32	98.59	27.4937	13.05	99.02	28.0812	13.05	99.61	28.0287	13.05	100.63	28.1837	13.05	100.21	NaN	NaN	NaN	NaN	13.3187	13.32	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:22 PM	M1   	1030.0	26.8	28.0413	13.31	100.17	28.3962	13.31	99.29	27.6650	13.31	99.36	28.2100	13.31	99.08	27.5075	13.05	98.89	28.0712	13.05	99.70	28.0312	13.05	100.60	28.2325	13.05	99.76	NaN	NaN	NaN	NaN	13.3113	13.31	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:23 PM	M1   	1030.0	26.8	28.1225	13.32	99.41	28.3688	13.32	99.53	27.7000	13.32	99.03	28.2112	13.32	99.05	27.5275	13.05	98.71	28.1050	13.05	99.39	28.0475	13.05	100.45	28.2225	13.05	99.85	NaN	NaN	NaN	NaN	13.3200	13.32	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:24 PM	M1   	1030.0	26.8	28.1388	13.32	99.26	28.3650	13.32	99.56	27.7050	13.32	98.98	28.2137	13.32	99.03	27.5125	13.05	98.85	28.0925	13.05	99.50	28.0937	13.05	100.02	28.1850	13.05	100.20	NaN	NaN	NaN	NaN	13.3200	13.32	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:25 PM	M1   	1030.0	26.8	28.1325	13.32	99.32	28.3987	13.32	99.25	27.7350	13.32	98.70	28.1750	13.32	99.39	27.5188	13.05	98.79	28.0812	13.05	99.61	28.0738	13.05	100.21	28.1800	13.05	100.24	NaN	NaN	NaN	NaN	13.3200	13.32	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:26 PM	M1   	1030.0	26.8	28.1400	13.32	99.24	28.3863	13.32	99.36	27.6937	13.32	99.08	28.2125	13.32	99.04	27.5987	13.04	98.07	28.0275	13.04	100.12	28.0787	13.04	100.18	28.1800	13.04	100.26	NaN	NaN	NaN	NaN	13.3213	13.32	OFF	13.0412	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:27 PM	M1   	1030.0	26.8	28.0775	13.33	99.80	28.3625	13.33	99.57	27.6550	13.33	99.43	28.2312	13.33	98.86	27.5575	13.04	98.45	28.0637	13.04	99.78	28.0363	13.04	100.57	28.2237	13.04	99.86	NaN	NaN	NaN	NaN	13.3300	13.33	OFF	13.0400	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:28 PM	M1   	1030.0	26.8	28.1312	13.33	99.31	28.3812	13.33	99.39	27.6863	13.33	99.13	28.2312	13.33	98.85	27.5237	13.04	98.76	28.1137	13.04	99.32	28.0825	13.04	100.14	28.2125	13.04	99.96	NaN	NaN	NaN	NaN	13.3313	13.33	OFF	13.0400	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:29 PM	M1   	1030.0	26.8	28.1337	13.34	99.27	28.3875	13.34	99.32	27.6525	13.34	99.43	28.1738	13.34	99.36	27.6250	13.05	97.82	28.0675	13.05	99.73	28.0463	13.05	100.47	28.2012	13.05	100.05	NaN	NaN	NaN	NaN	13.3413	13.34	OFF	13.0488	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:30 PM	M1   	1030.0	26.8	28.0862	13.35	99.69	28.3675	13.35	99.49	27.6138	13.35	99.78	28.2025	13.35	99.08	27.6137	13.04	97.93	28.0600	13.04	99.82	28.1013	13.04	99.97	28.1650	13.04	100.40	NaN	NaN	NaN	NaN	13.3500	13.35	OFF	13.0412	13.04	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:31 PM	M1   	1030.0	26.8	28.0637	13.35	99.90	28.3513	13.35	99.64	27.7088	13.35	98.90	28.2250	13.35	98.88	27.5750	13.05	98.27	28.0688	13.05	99.72	28.0312	13.05	100.60	28.2037	13.05	100.02	NaN	NaN	NaN	NaN	13.3500	13.35	OFF	13.0488	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:32 PM	M1   	1030.0	26.8	28.0963	13.35	99.60	28.3600	13.35	99.56	27.6950	13.35	99.02	28.2513	13.35	98.64	27.5700	13.05	98.32	28.0875	13.05	99.55	28.0288	13.05	100.63	28.2275	13.05	99.80	NaN	NaN	NaN	NaN	13.3500	13.35	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
2/2/2022/3:05:33 PM	M1   	1030.0	26.8	28.1288	13.35	99.30	28.3625	13.35	99.53	27.6650	13.35	99.30	28.1925	13.35	99.18	27.5963	13.05	98.08	28.0637	13.05	99.77	28.0562	13.05	100.37	28.1863	13.05	100.18	NaN	NaN	NaN	NaN	13.3500	13.35	OFF	13.0500	13.05	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
