"","Date","treatment","animal_number","initial_filter_weight_mg","dry_filter_weight_mg","ash_filter_weight_mg","tank_ID.x","inclubation_time_hours","animal_length_mm","animal_dry_weight_g","TPM_mgL","PIM_mgL","POM_mgL","Perc_INORG","Perc_ORG","RR_mghr","ORR_mghr","IRR_mghr","tank_ID.y","ER_mghr","OER_mghr","IER_mghr","IER_correct","IRR_correct","OER_correct","ORR_correct","CR","FR","RR_correct","p","f","SE","IFR","CR_correct","FR_correct","RR_Percent","TIR","OFR","OIR","i","AR","AE","pCO2"
"1",20220302,7.5,1,25.716,27.63,27.04,"7.5A",3,"22.2",0.1763,1.914,1.324,0.59,69.1745036572622,30.8254963427377,0.637999999999999,0.196666666666667,0.441333333333333,"7.5A",0.492333333333333,0.197666666666667,0.294666666666667,2.09443022877166,3.13690681322813,1.40497412405158,1.39786632915755,0.32243663294044,1.25919182225931,4.53477314238569,0.308254963427378,0.41813542595126,0.262786780799316,5.23133704199979,2.29181345325953,8.95007720484831,50.6674192701844,4.41530406246262,3.71874016284851,2.32087383369096,0.525643036325,0.915899709639382,0.394635717092298,"800 μatm"
"2",20220302,7.5,2,25.784,27.858,27.175,"7.5B",3,"21.35",0.1436,2.074,1.391,0.683,67.0684667309547,32.9315332690453,0.691333333333334,0.227666666666667,0.463666666666667,"7.5B",0.938333333333334,0.322,0.616333333333333,5.52371343040993,4.15548154770158,2.8858340582888,2.04039820063276,0.473140711379994,1.84772713048921,6.19587974833434,0.329315332690453,0.41813542595126,0.212419440564599,9.6791949781115,4.24038999771235,16.5597325577329,37.4153370335746,10.3638528093985,6.88053757962137,4.84013937898861,0.467021238916023,1.95430532069981,0.403770463549786,"800 μatm"
"3",20220302,7.5,3,25.444,30.236,28.546,"7.5C",3,"23.75",0.1721,4.792,3.102,1.69,64.7328881469115,35.2671118530885,1.59733333333333,0.563333333333334,1.034,"7.5C",0.526333333333334,0.167666666666667,0.358666666666667,2.61974266552924,7.55245515657222,1.22465665498254,4.11465158433497,0.610117867946178,2.38265554048886,11.6671067409072,0.352671118530885,0.41813542595126,0.15656245167805,10.1721978221015,4.45637121652511,17.4031906412964,67.0400444457701,5.73608390038919,7.23099281919492,3.11634123485995,0.543287247707187,1.89168457987741,0.607021002294836,"800 μatm"
"4",20220302,7.5,4,26.025,29.333,28.291,"7.5D",3,"22.4",0.1968,3.308,2.266,1.042,68.5006045949215,31.4993954050785,1.10266666666667,0.347333333333333,0.755333333333334,"7.5D",1.05133333333333,0.344,0.707333333333333,4.43992637524661,4.74122203878832,2.1592855887156,2.18020889868377,0.640784395535622,2.50241563227983,6.92143093747209,0.314993954050785,0.41813542595126,0.246670015260791,9.18114841403493,4.02219915916833,15.7076453830188,44.0640896117677,8.78621444554669,6.52649696898385,4.34628807030009,0.494671294132026,2.18700248158449,0.503188570617107,"800 μatm"
"5",20220302,7.5,5,25.734,30.598,29.197,"7.5E",3,"23.45",0.1995,4.864,3.463,1.401,71.1965460526316,28.8034539473684,1.62133333333333,0.467,1.15433333333333,"7.5E",1.36266666666667,0.418666666666667,0.944,5.83494164808528,7.13502928224551,2.58781310381183,2.886565412771,0.919265672264525,3.58995132297208,10.0215946950165,0.288034539473684,0.41813542595126,0.311145333312994,12.9699709303308,5.68205673384681,22.1897844163227,45.1631007629108,12.1681897213062,9.21981348599192,6.33324807322092,0.520475783027245,3.74543496940909,0.591392430251712,"800 μatm"
"6",20220302,7.5,6,25.213,27.776,27.01,"7.5F",3,"23.9",0.2425,2.563,1.797,0.765999999999998,70.1131486539212,29.8868513460788,0.854333333333333,0.255333333333333,0.599,"7.5F",0.532333333333334,0.230666666666667,0.301666666666667,1.49555729293226,2.96963144243013,1.14356425050732,1.26585291313382,0.394575988317514,1.54091318104378,4.23548435556395,0.298868513460788,0.41813542595126,0.285235129788727,4.46518873536239,1.95616905064379,7.63930589729989,55.4433139935002,3.40382154173593,3.1741171619375,1.90826424880368,0.560624058989435,0.764699998296358,0.400730663363715,"800 μatm"
"7",20220302,7.5,7,24.93,28.598,27.892,"7.5G",3,"24.3",0.2481,3.668,2.962,0.706,80.752453653217,19.247546346783,1.22266666666667,0.235333333333333,0.987333333333333,"7.5G",1.47533333333333,0.372666666666667,1.10266666666667,5.32740853967182,4.77018866218498,1.80049659835342,1.13698622400493,0.915614895170544,3.57569416918744,5.90717488618991,0.19247546346783,0.41813542595126,0.539681520574471,10.0975972018568,4.42368918825478,17.2755595394655,34.1938266757448,11.3683846532756,7.17796233760867,6.04097611360374,0.531383859523363,4.24047951525032,0.70195270358728,"800 μatm"
"8",20220302,7.5,8,26,27.793,27.207,"7.5H",2.5,"23.5",0.2242,1.793,1.207,0.585999999999999,67.3173452314557,32.6826547685443,0.7172,0.234399999999999,0.4828,"7.5H",0.888,0.442,0.445999999999999,2.41610954680857,2.61546567085018,2.39444040289101,1.26981183356935,0.406901011786795,1.58904533222072,3.88527750441953,0.326826547685443,0.41813542595126,0.218371543281914,5.03157521765876,2.20429914615279,8.60831299885669,45.1340176052562,4.72303549443715,3.57673778119793,2.30692594762858,0.488441374269938,-0.0875144552624336,-0.037935528599171,"800 μatm"
"9",20220302,8,1,24.667,29.215,28.074,"8A",3,"20.2",0.1263,4.548,3.407,1.141,74.9120492524187,25.0879507475813,1.516,0.380333333333333,1.13566666666667,"8A",1.24466666666667,0.450999999999999,0.793666666666667,4.87200137561306,6.97140222037534,2.76850813154324,2.33471380494519,0.712619822355115,3.118560079735,9.30611602532053,0.250879507475813,0.411974629289541,0.391031656710365,11.8434035959884,4.37448730130607,19.1435896661918,48.612178737593,9.83747364087126,7.30018607020339,4.9654722652582,0.504750756802885,2.19696413371496,0.442448173376459,"500 μatm"
"10",20220302,8,2,25.712,31.01,29.348,"8B",3,"20.35",0.0803,5.298,3.636,1.662,68.6296715741789,31.3703284258211,1.766,0.554000000000001,1.212,"8B",0.132666666666667,0.0689999999999991,0.0636666666666675,0.58140207754682,11.067947402933,0.630105916503605,5.05911127163772,0.471181074663619,2.06197813150412,16.1270586745708,0.313703284258211,0.411974629289541,0.238537371101713,11.6493494804799,4.302811346233,18.8299220342292,85.6459131655186,2.70286335965841,7.18057255374931,2.12146128211159,0.784894017868407,1.49135536560799,0.702984955786499,"500 μatm"
