"","Age_DPF","Metric","ShapiroWilk","ResidNorm","Levenes","HomogVar","model","DF.num","DF.denom","F_val","P_val","SigDif"
"1","36","Length_mm",0.68203125696849,"YES",0.0462129579049712,"NO","kruskal-wallis; x ~ treatment",2,NA,NA,0.245650335686193,"NO"
"2","50","Length_mm",0.33267058173393,"YES",0.316601339854687,"YES","one-way AOV; x ~ treatment",2,9,0.385346641218033,0.690918913019575,"NO"
"3","71","Length_mm",0.299510587875928,"YES",0.260195004095467,"YES","one-way AOV; x ~ treatment",2,9,0.794510713987504,0.481105221430591,"NO"
"4","85","Length_mm",0.709965289753649,"YES",0.940036913079523,"YES","one-way AOV; x ~ treatment",2,9,0.538239063956362,0.601453204364261,"NO"
"5","111","Length_mm",0.34728979187797,"YES",0.463809352422977,"YES","one-way AOV; x ~ treatment",2,9,1.26048173763433,0.32914835839711,"NO"
"6","164","Length_mm",0.185678188843159,"YES",0.898063394013554,"YES","one-way AOV; x ~ treatment",2,9,1.3434021219448,0.308645770001755,"NO"
"7","195","Length_mm",0.5243353891203,"YES",0.090752234884039,"YES","one-way AOV; x ~ treatment",2,18,1.71176746138209,0.208656712109344,"NO"
"8","219","Length_mm",0.16275062155348,"YES",0.745142361355798,"YES","one-way AOV; x ~ treatment",2,15,2.63343251262349,0.104661060070837,"NO"
