Date & time of file creation	1/31/2023 11:18 AM																																													
Raw data file path	C:\Users\user\Documents\bsf201_31_23\bs_f2_01_31_23_7.5_raw.txt																																													
Data file path	C:\Users\user\Documents\bsf201_31_23\bs_f2_01_31_23_7.5.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	60.8800	26.9050	0.00	100.00	20.00	17.18																																							
Chamber 2	1	60.8800	26.3550	0.00	100.00	20.00	17.18																																							
Chamber 3	1	60.8800	26.7800	0.00	100.00	20.00	17.18																																							
Chamber 4	1	60.8800	26.2100	0.00	100.00	20.00	17.18																																							
Chamber 5	1	60.8800	26.1500	0.00	100.00	20.00	17.04																																							
Chamber 6	1	60.8800	26.6550	0.00	100.00	20.00	17.00																																							
Chamber 7	1	60.8800	26.0650	0.00	100.00	20.00	16.90																																							
Chamber 8	1	60.8800	25.8650	0.00	100.00	20.00	17.15																																							
																																														
																																														
Ambient temp N°1	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	68	0	3.2	1	10	Not used	Not used	Not used																																						
Chamber 2	68	0	3.2000000001	1	Not used	Not used	Not used	Not used																																						
Chamber 3	68	0	3	1	Not used	Not used	Not used	Not used																																						
Chamber 4	68	0	3.4	1	Not used	Not used	Not used	Not used																																						
Chamber 5	68	0	1.9	1	10	Not used	Not used	Not used																																						
Chamber 6	68	0	2.1	1	Not used	Not used	Not used	Not used																																						
Chamber 7	68	0	2.7	1	Not used	Not used	Not used	Not used																																						
Chamber 8	68	0	1.1	1	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
1/31/2023/11:18:30 AM	Flush	1024.0	26.9	27.2350	17.22	96.87	26.3950	17.22	99.55	26.9200	17.22	98.62	26.4300	17.22	97.85	26.4650	16.88	97.25	NaN	16.88	NaN	26.3900	16.88	96.95	26.0100	16.88	99.01	NaN	NaN	NaN	NaN	17.2200	17.22	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:31 AM	Flush	1024.0	26.9	27.2550	17.22	96.68	26.4450	17.22	99.08	26.9700	17.22	98.15	26.3100	17.22	98.98	26.4450	16.88	97.43	NaN	16.88	NaN	26.3900	16.88	96.95	26.0600	16.88	98.53	NaN	NaN	NaN	NaN	17.2200	17.22	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:32 AM	Flush	1024.0	26.9	27.2600	17.22	96.64	26.3650	17.22	99.84	26.9100	17.22	98.71	26.3000	17.22	99.08	26.4250	16.88	97.62	NaN	16.88	NaN	26.3950	16.88	96.90	26.0150	16.88	98.96	NaN	NaN	NaN	NaN	17.2200	17.22	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:33 AM	Flush	1024.0	26.9	27.2550	17.22	96.68	26.3350	17.22	100.13	26.9500	17.22	98.34	26.3450	17.22	98.65	26.4450	16.88	97.43	NaN	16.88	NaN	26.4200	16.88	96.67	25.9950	16.88	99.15	NaN	NaN	NaN	NaN	17.2200	17.22	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:34 AM	Flush	1024.0	26.9	27.2350	17.22	96.87	26.3900	17.22	99.60	26.9950	17.22	97.92	26.3200	17.22	98.89	26.4350	16.88	97.53	NaN	16.88	NaN	26.3800	16.88	97.04	26.0350	16.88	98.77	NaN	NaN	NaN	NaN	17.2200	17.22	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:35 AM	Flush	1024.0	26.9	27.2450	17.21	96.78	26.3450	17.21	100.04	26.9150	17.21	98.67	26.2700	17.21	99.37	26.4100	16.88	97.76	NaN	16.88	NaN	26.3950	16.88	96.90	26.0300	16.88	98.82	NaN	NaN	NaN	NaN	17.2150	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:36 AM	Flush	1024.0	26.9	27.2350	17.21	96.88	26.3700	17.21	99.81	26.9100	17.21	98.73	26.3750	17.21	98.38	26.4400	16.88	97.48	NaN	16.88	NaN	26.4300	16.88	96.58	26.0750	16.88	98.39	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:37 AM	Flush	1024.0	26.9	27.2400	17.21	96.84	26.3900	17.21	99.62	26.9100	17.21	98.73	26.4250	17.21	97.91	26.4700	16.88	97.20	NaN	16.88	NaN	26.4250	16.88	96.62	26.0450	16.88	98.67	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:38 AM	Flush	1024.0	26.9	27.2650	17.21	96.61	26.3550	17.21	99.95	26.8950	17.21	98.87	26.4050	17.21	98.10	26.4550	16.88	97.34	NaN	16.88	NaN	26.3800	16.88	97.04	25.9900	16.88	99.20	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:39 AM	Flush	1024.0	26.9	27.2650	17.21	96.61	26.3800	17.21	99.71	26.9650	17.21	98.21	26.4450	17.21	97.72	26.4450	16.88	97.43	NaN	16.88	NaN	26.3450	16.88	97.37	25.9900	16.88	99.20	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:40 AM	Flush	1024.0	26.9	27.2750	17.21	96.52	26.3700	17.21	99.81	27.0550	17.21	97.38	26.4550	17.21	97.63	26.4250	16.87	97.63	NaN	16.87	NaN	26.3600	16.87	97.23	25.9800	16.87	99.30	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:41 AM	Flush	1024.0	26.9	27.2800	17.21	96.47	26.2850	17.21	100.63	27.0900	17.21	97.06	26.4150	17.21	98.00	26.4300	16.87	97.58	NaN	16.87	NaN	26.3650	16.87	97.19	26.0050	16.87	99.06	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/11:18:42 AM	Flush	1024.0	26.9	27.2600	17.21	96.65	26.3200	17.21	100.29	27.0250	17.21	97.66	NaN	17.21	NaN	26.4350	16.87	97.54	NaN	16.87	NaN	26.3400	16.87	97.42	26.0550	16.87	98.59	NaN	NaN	NaN	NaN	17.2100	17.21	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
