1/31/2023/10:17:11 AM	Flush	1024.0	26.9	26.6887	17.10	96.77	26.2725	17.10	99.61	26.1562	17.10	102.01	26.4262	17.10	96.69	26.5325	17.09	97.00	26.1587	17.09	101.70	25.7088	17.09	103.09	26.0213	17.09	98.59	NaN	NaN	NaN	NaN	17.1000	17.10	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:12 AM	Flush	1024.0	26.9	26.6513	17.10	97.11	26.2138	17.10	100.17	26.1513	17.10	102.06	26.4088	17.10	96.86	26.5388	17.09	96.94	NaN	17.09	NaN	25.7025	17.09	103.15	26.0400	17.09	98.41	NaN	NaN	NaN	NaN	17.1000	17.10	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:13 AM	Flush	1024.0	26.9	26.6125	17.10	97.47	26.1937	17.10	100.36	26.1075	17.10	102.48	26.4163	17.10	96.78	26.5700	17.09	96.65	NaN	17.09	NaN	25.6812	17.09	103.37	26.0250	17.09	98.55	NaN	NaN	NaN	NaN	17.1038	17.10	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:14 AM	Flush	1024.0	26.9	26.6338	17.11	97.26	26.1612	17.11	100.66	26.1663	17.11	101.89	26.4337	17.11	96.60	26.5738	17.09	96.62	NaN	17.09	NaN	25.7462	17.09	102.71	26.0188	17.09	98.61	NaN	NaN	NaN	NaN	17.1137	17.11	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:15 AM	Flush	1024.0	26.9	26.6713	17.12	96.90	26.1950	17.12	100.32	26.1337	17.12	102.20	26.3938	17.12	96.97	26.5538	17.09	96.80	NaN	17.09	NaN	25.7437	17.09	102.74	26.0350	17.09	98.45	NaN	NaN	NaN	NaN	17.1200	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:16 AM	Flush	1024.0	26.9	26.6175	17.12	97.40	26.2237	17.12	100.05	26.1200	17.12	102.33	26.3925	17.12	96.98	26.5213	17.09	97.11	NaN	17.09	NaN	25.7312	17.09	102.86	26.0175	17.09	98.62	NaN	NaN	NaN	NaN	17.1200	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:17 AM	Flush	1024.0	26.9	26.5987	17.12	97.58	26.2750	17.12	99.56	26.2038	17.12	101.52	26.3612	17.12	97.28	26.5437	17.09	96.90	NaN	17.09	NaN	25.6850	17.09	103.33	26.0712	17.09	98.11	NaN	NaN	NaN	NaN	17.1163	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:18 AM	Flush	1024.0	26.9	26.6562	17.11	97.05	26.3163	17.11	99.18	26.2488	17.11	101.09	26.3788	17.11	97.12	26.5538	17.09	96.80	NaN	17.09	NaN	25.6825	17.09	103.35	26.0950	17.09	97.89	NaN	NaN	NaN	NaN	17.1100	17.11	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:19 AM	Flush	1024.0	26.9	26.6662	17.11	96.96	26.2788	17.11	99.53	26.1925	17.11	101.64	26.4563	17.11	96.40	26.5562	17.09	96.78	25.9125	17.09	104.15	25.7350	17.09	102.83	26.0463	17.09	98.35	NaN	NaN	NaN	NaN	17.1100	17.11	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:20 AM	Flush	1024.0	26.9	26.6175	17.11	97.41	26.2987	17.11	99.34	26.1487	17.11	102.06	26.4800	17.11	96.18	26.5500	17.09	96.84	NaN	17.09	NaN	25.7788	17.09	102.39	26.0900	17.09	97.93	NaN	NaN	NaN	NaN	17.1137	17.11	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:21 AM	Flush	1024.0	26.9	26.6487	17.12	97.10	26.2650	17.12	99.64	26.1612	17.12	101.92	26.5113	17.12	95.88	26.5688	17.09	96.67	NaN	17.09	NaN	25.7800	17.09	102.38	26.0562	17.09	98.25	NaN	NaN	NaN	NaN	17.1238	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:22 AM	Flush	1024.0	26.9	26.6500	17.13	97.08	26.2175	17.13	100.09	26.1150	17.13	102.37	26.4725	17.13	96.22	26.5963	17.09	96.41	NaN	17.09	NaN	25.6925	17.09	103.25	26.0300	17.09	98.50	NaN	NaN	NaN	NaN	17.1300	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:23 AM	Flush	1024.0	26.9	26.5963	17.13	97.58	26.1725	17.13	100.53	26.1387	17.13	102.13	26.4488	17.13	96.44	26.5787	17.10	96.56	NaN	17.10	NaN	25.6487	17.10	103.68	26.0575	17.10	98.23	NaN	NaN	NaN	NaN	17.1300	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:24 AM	Flush	1024.0	26.9	26.6313	17.13	97.26	26.1675	17.13	100.58	26.1600	17.13	101.92	26.4000	17.13	96.89	26.5637	17.10	96.70	NaN	17.10	NaN	25.7212	17.10	102.95	26.0350	17.10	98.44	NaN	NaN	NaN	NaN	17.1300	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:25 AM	Flush	1024.0	26.9	26.6775	17.13	96.83	26.2362	17.13	99.91	26.1238	17.13	102.28	26.3613	17.13	97.25	26.5813	17.10	96.53	NaN	17.10	NaN	25.7825	17.10	102.34	26.0562	17.10	98.24	NaN	NaN	NaN	NaN	17.1300	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:26 AM	Flush	1024.0	26.9	26.6625	17.13	96.97	26.3375	17.13	98.94	26.1700	17.13	101.83	26.3987	17.13	96.91	26.6000	17.10	96.36	NaN	17.10	NaN	25.7775	17.10	102.39	26.0500	17.10	98.30	NaN	NaN	NaN	NaN	17.1300	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:27 AM	Flush	1024.0	26.9	26.6962	17.13	96.66	26.3463	17.13	98.87	26.1000	17.13	102.52	26.4300	17.13	96.62	26.5963	17.10	96.40	NaN	17.10	NaN	25.7637	17.10	102.52	26.0688	17.10	98.12	NaN	NaN	NaN	NaN	17.1262	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:28 AM	Flush	1024.0	26.9	26.6900	17.12	96.72	26.3100	17.12	99.21	26.1762	17.12	101.77	26.4300	17.12	96.62	26.5900	17.10	96.45	26.0350	17.10	102.91	25.7387	17.10	102.77	26.0888	17.10	97.93	NaN	NaN	NaN	NaN	17.1238	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:29 AM	Flush	1024.0	26.9	26.6638	17.13	96.96	26.2825	17.13	99.47	26.1862	17.13	101.67	26.4187	17.13	96.73	26.5862	17.10	96.49	25.9600	17.10	103.66	25.7400	17.10	102.76	26.0400	17.10	98.39	NaN	NaN	NaN	NaN	17.1262	17.13	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:30 AM	Flush	1024.0	26.9	26.6425	17.12	97.17	26.3012	17.12	99.30	26.1713	17.12	101.83	26.3962	17.12	96.94	26.5762	17.10	96.58	26.0162	17.10	103.10	25.7125	17.10	103.04	26.0162	17.10	98.62	NaN	NaN	NaN	NaN	17.1200	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:31 AM	Flush	1024.0	26.9	26.6725	17.12	96.89	26.2700	17.12	99.60	26.1913	17.12	101.63	26.3975	17.12	96.93	26.5963	17.10	96.40	26.1100	17.10	102.17	25.7688	17.10	102.47	26.0525	17.10	98.27	NaN	NaN	NaN	NaN	17.1200	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
1/31/2023/10:17:32 AM	Flush	1024.0	26.9	26.6675	17.12	96.93	26.2625	17.12	99.67	26.1438	17.12	102.10	26.4138	17.12	96.78	26.6175	17.10	96.20	26.0875	17.10	102.39	25.7850	17.10	102.31	26.0325	17.10	98.46	NaN	NaN	NaN	NaN	17.1200	17.12	OFF	NaN	NaN	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
