"","Age_DPF","ShapiroWilk","ResidNorm","Levenes","HomogVar","model","DF.num","DF.denom","F_val","P_val","SigDif","About"
"1",92,0.434412196955648,"YES",0.0680390220485312,"YES","one-way AOV; x ~ treatment",1,6,6.26505316474804,0.0463392408011053,"YES","Shell: raw, NO BFACTOR + mean data"
"2",129,0.0428138549543707,"NO",0.290570353981874,"YES","kruskal-wallis; x ~ treatment",1,NA,NA,0.248213078989924,"NO","Shell: raw, NO BFACTOR + mean data"
"3",191,0.879974688985667,"YES",0.144100949317155,"YES","one-way AOV; x ~ treatment",1,6,0.866633578728203,0.387812548823041,"NO","Shell: raw, NO BFACTOR + mean data"
"4",219,0.552905366835072,"YES",0.692771492483857,"YES","one-way AOV; x ~ treatment",1,6,9.43217523838023,0.0219087964075418,"YES","Shell: raw, NO BFACTOR + mean data"
"5",233,0.747778548102653,"YES",0.263548152883067,"YES","one-way AOV; x ~ treatment",1,6,12.6367432974891,0.0120019774185125,"YES","Shell: raw, NO BFACTOR + mean data"
"6",245,0.612945448633486,"YES",0.53406873297258,"YES","one-way AOV; x ~ treatment",1,6,3.25964488649087,0.121035609060437,"NO","Shell: raw, NO BFACTOR + mean data"
"7",274,0.228981439939497,"YES",0.507800441108546,"YES","one-way AOV; x ~ treatment",1,6,7.92691585099903,0.0305352515401958,"YES","Shell: raw, NO BFACTOR + mean data"
"8",304,0.171752614727816,"YES",0.581073417734824,"YES","one-way AOV; x ~ treatment",1,6,0.55265999256846,0.485313293979002,"NO","Shell: raw, NO BFACTOR + mean data"
"9",338,0.366181108466391,"YES",0.34693219250198,"YES","one-way AOV; x ~ treatment",1,6,2.60194259627132,0.157859568994234,"NO","Shell: raw, NO BFACTOR + mean data"
"10",92,0.578436546640179,"YES",0.0174540228222043,"NO","kruskal-wallis; x ~ treatment",1,NA,NA,1,"NO","Shell: one bfactor + mean data"
"11",129,0.807244257987122,"YES",0.0693626418867873,"YES","one-way AOV; x ~ treatment",1,6,0.151184160730922,0.710829907871583,"NO","Shell: one bfactor + mean data"
"12",191,0.681528201668154,"YES",0.208229427247565,"YES","one-way AOV; x ~ treatment",1,6,0.0067687673225835,0.937105982503946,"NO","Shell: one bfactor + mean data"
"13",219,0.435552016112483,"YES",0.96881968023766,"YES","one-way AOV; x ~ treatment",1,6,0.482854335793376,0.513128375952672,"NO","Shell: one bfactor + mean data"
"14",233,0.282820262252153,"YES",0.212058843841341,"YES","one-way AOV; x ~ treatment",1,6,3.70489725513214,0.102579582874711,"NO","Shell: one bfactor + mean data"
"15",245,0.399257313753685,"YES",0.363388672552972,"YES","one-way AOV; x ~ treatment",1,6,0.164290766742989,0.699293249984511,"NO","Shell: one bfactor + mean data"
"16",274,0.201963091024997,"YES",0.187475019426212,"YES","one-way AOV; x ~ treatment",1,6,3.24144451668714,0.121884679699871,"NO","Shell: one bfactor + mean data"
"17",304,0.762157730388997,"YES",0.724452877435851,"YES","one-way AOV; x ~ treatment",1,6,2.05463366957386,0.201728967716141,"NO","Shell: one bfactor + mean data"
"18",338,0.634730363500687,"YES",0.566593575018429,"YES","one-way AOV; x ~ treatment",1,6,0.200753756565121,0.669837650152497,"NO","Shell: one bfactor + mean data"
"19",92,0.545332651933382,"YES",0.0162743302541512,"NO","kruskal-wallis; x ~ treatment",1,NA,NA,1,"NO","Shell: two pCO2 bfactors + mean data"
"20",129,0.807736402965369,"YES",0.0731850734291861,"YES","one-way AOV; x ~ treatment",1,6,0.0482581254514516,0.833405515949725,"NO","Shell: two pCO2 bfactors + mean data"
"21",191,0.666433537718844,"YES",0.213779190604294,"YES","one-way AOV; x ~ treatment",1,6,0.166730806592728,0.697206259626991,"NO","Shell: two pCO2 bfactors + mean data"
"22",219,0.443958142615388,"YES",0.980533634511716,"YES","one-way AOV; x ~ treatment",1,6,0.720036668694521,0.428680383462881,"NO","Shell: two pCO2 bfactors + mean data"
"23",233,0.286382241034629,"YES",0.213257599617766,"YES","one-way AOV; x ~ treatment",1,6,2.84937358277874,0.142376608357654,"NO","Shell: two pCO2 bfactors + mean data"
"24",245,0.399104401655952,"YES",0.359463426830216,"YES","one-way AOV; x ~ treatment",1,6,0.125306067992474,0.735456815678741,"NO","Shell: two pCO2 bfactors + mean data"
"25",274,0.199458181043055,"YES",0.187811882528634,"YES","one-way AOV; x ~ treatment",1,6,3.20908741978896,0.12341468443586,"NO","Shell: two pCO2 bfactors + mean data"
"26",304,0.761631035255337,"YES",0.723529705083653,"YES","one-way AOV; x ~ treatment",1,6,2.0405736827683,0.203074692431932,"NO","Shell: two pCO2 bfactors + mean data"
"27",338,0.623604879741866,"YES",0.565705288184844,"YES","one-way AOV; x ~ treatment",1,6,0.188876758455603,0.679048079740718,"NO","Shell: two pCO2 bfactors + mean data"
