"","Age_DPF","ShapiroWilk","ResidNorm","Levenes","HomogVar","model","DF.num","DF.denom","F_val","P_val","SigDif","About"
"1",92,0.0944414527335142,"YES",0.174055418638769,"YES","one-way AOV; x ~ treatment",1,6,5.05993255307115,0.0654925465014593,"NO","Tissue: raw, NO BFACTOR + mean data"
"2",129,0.142373174737693,"YES",0.320606654011501,"YES","one-way AOV; x ~ treatment",1,6,1.83383123334494,0.224452117720807,"NO","Tissue: raw, NO BFACTOR + mean data"
"3",191,0.91715509821475,"YES",0.0898249489739815,"YES","one-way AOV; x ~ treatment",1,6,1.01416209899558,0.352779733191336,"NO","Tissue: raw, NO BFACTOR + mean data"
"4",219,0.742022737780243,"YES",0.81476509039706,"YES","one-way AOV; x ~ treatment",1,6,22.4710999899527,0.00319021690822437,"YES","Tissue: raw, NO BFACTOR + mean data"
"5",233,0.786364799753248,"YES",0.430733077707355,"YES","one-way AOV; x ~ treatment",1,6,3.79447965962009,0.0993419449641494,"NO","Tissue: raw, NO BFACTOR + mean data"
"6",245,0.44899214465785,"YES",0.0994627220806407,"YES","one-way AOV; x ~ treatment",1,6,7.37322490843487,0.034856545291641,"YES","Tissue: raw, NO BFACTOR + mean data"
"7",274,0.976191105033923,"YES",0.806368881893944,"YES","one-way AOV; x ~ treatment",1,6,2.63070081894265,0.155942128190076,"NO","Tissue: raw, NO BFACTOR + mean data"
"8",304,0.193691429385734,"YES",0.298236037170842,"YES","one-way AOV; x ~ treatment",1,6,0.0559722757234343,0.820849086380341,"NO","Tissue: raw, NO BFACTOR + mean data"
"9",338,0.443851927415542,"YES",0.611331529584078,"YES","one-way AOV; x ~ treatment",1,6,1.38143687199431,0.284380383312117,"NO","Tissue: raw, NO BFACTOR + mean data"
"10",92,0.162032323572728,"YES",0.298106098122243,"YES","one-way AOV; x ~ treatment",1,6,26.4395579458943,0.00213196896200479,"YES","Tissue: one bfactor + mean data"
"11",129,0.171222875482644,"YES",0.718246849084073,"YES","one-way AOV; x ~ treatment",1,6,0.149068565697253,0.712746536556224,"NO","Tissue: one bfactor + mean data"
"12",191,0.0461877552923044,"NO",0.446487411604808,"YES","kruskal-wallis; x ~ treatment",1,NA,NA,0.563702861650774,"NO","Tissue: one bfactor + mean data"
"13",219,0.0548639686365975,"YES",0.740958457367557,"YES","one-way AOV; x ~ treatment",1,6,10.2849449767108,0.0184362528095504,"YES","Tissue: one bfactor + mean data"
"14",233,0.483261331888658,"YES",0.314040640058161,"YES","one-way AOV; x ~ treatment",1,6,1.57014767616652,0.256805262483943,"NO","Tissue: one bfactor + mean data"
"15",245,0.275411930768623,"YES",0.759247273409899,"YES","one-way AOV; x ~ treatment",1,6,2.45159348360812,0.168444810878608,"NO","Tissue: one bfactor + mean data"
"16",274,0.684692817157836,"YES",0.980729076575274,"YES","one-way AOV; x ~ treatment",1,6,0.0379024999856338,0.852063862953641,"NO","Tissue: one bfactor + mean data"
"17",304,0.447672124530833,"YES",0.277647911848368,"YES","one-way AOV; x ~ treatment",1,6,0.00192987410960332,0.966385457366206,"NO","Tissue: one bfactor + mean data"
"18",338,0.752215034663288,"YES",0.133456305883871,"YES","one-way AOV; x ~ treatment",1,6,0.00357971468714504,0.954233500233283,"NO","Tissue: one bfactor + mean data"
"19",92,0.200949145066108,"YES",0.36196098643166,"YES","one-way AOV; x ~ treatment",1,6,36.8952023946185,0.000904252380157227,"YES","Tissue: two pCO2 bfactors + mean data"
"20",129,0.210967590751937,"YES",0.667912460757345,"YES","one-way AOV; x ~ treatment",1,6,0.384481190914194,0.558013930931901,"NO","Tissue: two pCO2 bfactors + mean data"
"21",191,0.047786634636739,"NO",0.435799352461163,"YES","kruskal-wallis; x ~ treatment",1,NA,NA,0.248213078989924,"NO","Tissue: two pCO2 bfactors + mean data"
"22",219,0.0530342791956605,"YES",0.744453689389812,"YES","one-way AOV; x ~ treatment",1,6,10.08419077808,0.0191832674149772,"YES","Tissue: two pCO2 bfactors + mean data"
"23",233,0.47235510306404,"YES",0.318128898616779,"YES","one-way AOV; x ~ treatment",1,6,1.55588201856548,0.258747517140515,"NO","Tissue: two pCO2 bfactors + mean data"
"24",245,0.256073409700495,"YES",0.769691855807489,"YES","one-way AOV; x ~ treatment",1,6,1.99468058831215,0.207558180597177,"NO","Tissue: two pCO2 bfactors + mean data"
"25",274,0.657148984065581,"YES",0.97248116026955,"YES","one-way AOV; x ~ treatment",1,6,0.000173330692472716,0.989922594225355,"NO","Tissue: two pCO2 bfactors + mean data"
"26",304,0.465086573710962,"YES",0.263690735293754,"YES","one-way AOV; x ~ treatment",1,6,0.0692663681357926,0.801212602386357,"NO","Tissue: two pCO2 bfactors + mean data"
"27",338,0.763431325544541,"YES",0.122359275334993,"YES","one-way AOV; x ~ treatment",1,6,0.088800137532421,0.775757630186388,"NO","Tissue: two pCO2 bfactors + mean data"
