Date & time of file creation	9/14/2021 8:10 AM																																													
Raw data file path	C:\Users\user\Documents\BaySacllops_F1_9.14.21\Run_1_restart_raw.txt																																													
Data file path	C:\Users\user\Documents\BaySacllops_F1_9.14.21\Run_1_restart.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
Chamber 1	1	60.8800	25.6537	0.00	100.00	20.00	21.47																																							
Chamber 2	1	60.8800	26.4238	0.00	100.00	20.00	21.46																																							
Chamber 3	1	60.8800	26.5325	0.00	100.00	20.00	21.46																																							
Chamber 4	1	60.8800	26.5538	0.00	100.00	20.00	21.46																																							
Chamber 5	1	60.8800	26.3663	0.00	100.00	20.00	21.60																																							
Chamber 6	1	60.8800	26.5425	0.00	100.00	20.00	21.59																																							
Chamber 7	1	60.8800	26.5362	0.00	100.00	20.00	21.59																																							
Chamber 8	1	60.8800	26.6438	0.00	100.00	20.00	21.59																																							
																																														
																																														
Ambient temp N°1	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
Ambient temp N°2	1	0.0000	5.0000	0.00	100.00	Not used	Not used																																							
																																														
																																														
																																														
																																														
EXPERIMENT DATA																																														
Parameter/Channel	Chamber vol [mL]	Tube vol [mL]	Wet weight [g]	Density [kg/L]	Fish length [cm]	Fish width [cm]	Fish depth [cm]	Cross section area [cm2]																																						
Chamber 1	2.1	0	100	1	10	Not used	Not used	Not used																																						
Chamber 2	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 3	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 4	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 5	2.1	0	100	1	10	Not used	Not used	Not used																																						
Chamber 6	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 7	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
Chamber 8	2.1	0	100	1	Not used	Not used	Not used	Not used																																						
																																														
																																														
																																														
																																														
Date &Time [DD-MM-YYYY/HH:MM:SS]	Phase	Barometric pressure [hPa]	Salinity [‰]	CH1 O2 input [phase]	CH1 temp (°C)	CH1 O2 [%air sat.]	CH2 O2 input [phase]	CH2 temp (°C)	CH2 O2 [%air sat.]	CH3 O2 input [phase]	CH3 temp (°C)	CH3 O2 [%air sat.]	CH4 O2 input [phase]	CH4 temp (°C)	CH4 O2 [%air sat.]	CH5 O2 input [phase]	CH5 temp (°C)	CH5 O2 [%air sat.]	CH6 O2 input [phase]	CH6 temp (°C)	CH6 O2 [%air sat.]	CH7 O2 input [phase]	CH7 temp (°C)	CH7 O2 [%air sat.]	CH8 O2 input [phase]	CH8 temp (°C)	CH8 O2 [%air sat.]	CH1 Velocity input [V]	CH1 Velocity [cm/s]	CH5 Velocity input [V]	CH5 Velocity [cm/s]	AMB temp N°1 input [V]	AMB temp N°1 [°C]	AMB temp N°1 relay	AMB temp N°2 input [V]	AMB temp N°2 [°C]	AMB temp N°2 relay	AMB O2 N°1 input (V)	AMB O2 N°1 temp (°C)	AMB O2 N°1 [%air sat.]	AMB O2 N°1 relay	AMB O2 N°2 input (V)	AMB O2 N°2 temp (°C)	AMB O2 N°2 [%air sat.]	AMB O2 N°2 relay	User event
9/14/2021/8:10:32 AM		1020.0	26.5	25.7138	21.44	99.46	26.4337	21.44	99.94	26.5500	21.44	99.86	26.5362	21.44	100.20	26.3762	21.60	99.90	26.5437	21.60	99.97	26.4575	21.60	100.74	26.6137	21.60	100.27	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:33 AM	Flush	1020.0	26.5	25.7350	21.44	99.25	26.4175	21.44	100.10	26.5500	21.44	99.86	26.5463	21.44	100.10	26.3613	21.60	100.05	26.5338	21.60	100.07	26.4687	21.60	100.63	26.6038	21.60	100.37	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:34 AM	Flush	1020.0	26.5	25.7500	21.44	99.11	26.4225	21.44	100.05	26.5500	21.44	99.86	26.5312	21.44	100.25	26.3625	21.60	100.04	26.5362	21.60	100.04	26.4612	21.60	100.71	26.6125	21.60	100.28	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:35 AM	Flush	1020.0	26.5	25.7375	21.44	99.23	26.4300	21.44	99.98	26.5500	21.44	99.86	26.5325	21.44	100.24	26.3575	21.60	100.08	26.5400	21.60	100.01	26.4563	21.60	100.75	26.6075	21.60	100.33	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:36 AM	Flush	1020.0	26.5	25.7237	21.44	99.36	26.4238	21.44	100.04	26.5437	21.44	99.92	26.5275	21.44	100.28	26.3625	21.59	100.05	26.5338	21.59	100.08	26.4537	21.59	100.79	26.6000	21.59	100.41	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5937	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:37 AM	Flush	1020.0	26.5	25.7138	21.44	99.46	26.4262	21.44	100.01	26.5400	21.44	99.96	26.5263	21.44	100.30	26.3700	21.59	99.98	26.5300	21.59	100.12	26.4563	21.59	100.77	26.6062	21.59	100.36	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5900	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:38 AM	Flush	1020.0	26.5	25.7287	21.44	99.32	26.4300	21.44	99.98	26.5338	21.44	100.02	26.5237	21.44	100.32	26.3825	21.60	99.85	26.5113	21.60	100.29	26.4475	21.60	100.84	26.6163	21.60	100.25	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5963	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:39 AM	Flush	1020.0	26.5	25.7338	21.44	99.27	26.4363	21.44	99.92	26.5362	21.44	100.00	26.5200	21.44	100.36	26.3837	21.59	99.84	26.5125	21.59	100.28	26.4337	21.59	100.98	26.6075	21.59	100.34	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5937	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:40 AM	Flush	1020.0	26.5	25.7300	21.44	99.30	26.4337	21.44	99.94	26.5463	21.44	99.90	26.5263	21.44	100.30	26.3863	21.59	99.82	26.5200	21.59	100.22	26.4425	21.59	100.90	26.6000	21.59	100.42	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5900	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:41 AM	Flush	1020.0	26.5	25.7362	21.44	99.24	26.4238	21.44	100.04	26.5437	21.44	99.92	26.5300	21.44	100.26	26.3837	21.60	99.84	26.5388	21.60	100.03	26.4375	21.60	100.94	26.6062	21.60	100.35	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5963	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:42 AM	Flush	1020.0	26.5	25.7275	21.44	99.33	26.4262	21.44	100.01	26.5338	21.44	100.02	26.5362	21.44	100.20	26.3800	21.60	99.87	26.5375	21.60	100.03	26.4425	21.60	100.89	26.6100	21.60	100.31	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:43 AM	Flush	1020.0	26.5	25.7325	21.44	99.28	26.4363	21.44	99.92	26.5237	21.44	100.12	26.5338	21.44	100.22	26.3800	21.59	99.88	26.5487	21.59	99.93	26.4563	21.59	100.76	26.6163	21.59	100.26	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5937	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:44 AM	Flush	1020.0	26.5	25.7400	21.44	99.21	26.4275	21.44	100.00	26.5388	21.44	99.97	26.5113	21.44	100.44	26.3675	21.60	99.99	26.5475	21.60	99.94	26.4537	21.60	100.78	26.6200	21.60	100.22	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5963	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:45 AM	Flush	1020.0	26.5	25.7400	21.44	99.21	26.4387	21.44	99.89	26.5562	21.44	99.80	26.5188	21.44	100.37	26.3725	21.60	99.94	26.5275	21.60	100.13	26.4500	21.60	100.81	26.6137	21.60	100.27	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:46 AM	Flush	1020.0	26.5	25.7338	21.44	99.27	26.4500	21.44	99.79	26.5413	21.44	99.95	26.5300	21.44	100.26	26.3863	21.59	99.82	26.5263	21.59	100.15	26.4375	21.59	100.95	26.6225	21.59	100.20	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5937	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:47 AM	Flush	1020.0	26.5	25.7300	21.44	99.30	26.4375	21.44	99.91	26.5425	21.44	99.94	26.5237	21.44	100.32	26.3837	21.59	99.85	26.5550	21.59	99.88	26.4363	21.59	100.96	26.6050	21.59	100.37	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5900	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:48 AM	Flush	1020.0	26.5	25.7300	21.44	99.30	26.4363	21.44	99.92	26.5562	21.44	99.80	26.5263	21.44	100.30	26.3863	21.60	99.81	26.5512	21.60	99.91	26.4400	21.60	100.92	26.6025	21.60	100.38	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5963	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:49 AM	Flush	1020.0	26.5	25.7425	21.44	99.18	26.4400	21.44	99.88	26.5475	21.44	99.89	26.5300	21.44	100.26	26.3775	21.60	99.89	26.5338	21.60	100.07	26.4462	21.60	100.85	26.6100	21.60	100.31	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:50 AM	Flush	1020.0	26.5	25.7437	21.44	99.17	26.4462	21.44	99.82	26.5400	21.44	99.96	26.5362	21.44	100.20	26.3637	21.60	100.02	26.5425	21.60	99.98	26.4375	21.60	100.94	26.6100	21.60	100.31	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:51 AM	Flush	1020.0	26.5	25.7587	21.44	99.02	26.4375	21.44	99.91	26.5275	21.44	100.08	26.5275	21.44	100.28	26.3600	21.60	100.06	26.5437	21.60	99.97	26.4488	21.60	100.83	26.6225	21.60	100.19	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:52 AM	Flush	1020.0	26.5	25.7512	21.44	99.10	26.4300	21.44	99.98	26.5388	21.44	99.97	26.5263	21.44	100.30	26.3600	21.60	100.06	26.5463	21.60	99.95	26.4537	21.60	100.78	26.6175	21.60	100.24	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:53 AM	Flush	1020.0	26.5	25.7400	21.44	99.21	26.4363	21.44	99.92	26.5500	21.44	99.86	26.5362	21.44	100.20	26.3475	21.60	100.18	26.5437	21.60	99.97	26.4438	21.60	100.87	26.6100	21.60	100.31	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:54 AM	Flush	1020.0	26.5	25.7462	21.44	99.15	26.4213	21.44	100.06	26.5437	21.44	99.92	26.5338	21.44	100.22	26.3712	21.59	99.96	26.5338	21.59	100.08	26.4400	21.59	100.92	26.6100	21.59	100.32	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5937	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:55 AM	Flush	1020.0	26.5	25.7563	21.44	99.05	26.4225	21.44	100.05	26.5400	21.44	99.96	26.5113	21.44	100.44	26.3775	21.59	99.91	26.5362	21.59	100.06	26.4400	21.59	100.93	26.6100	21.59	100.32	NaN	NaN	NaN	NaN	21.4400	21.44	OFF	21.5900	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:56 AM	Flush	1020.0	26.5	25.7538	21.45	99.06	26.4238	21.45	100.03	26.5275	21.45	100.07	26.5125	21.45	100.42	26.3637	21.59	100.04	26.5338	21.59	100.08	26.4525	21.59	100.81	26.5975	21.59	100.44	NaN	NaN	NaN	NaN	21.4462	21.45	OFF	21.5900	21.59	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:57 AM	Flush	1020.0	26.5	25.7437	21.45	99.15	26.4138	21.45	100.12	26.5263	21.45	100.08	26.5200	21.45	100.34	26.3663	21.60	100.01	26.5300	21.60	100.11	26.4288	21.60	101.03	26.6025	21.60	100.38	NaN	NaN	NaN	NaN	21.4500	21.45	OFF	21.5963	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:58 AM	Flush	1020.0	26.5	25.7400	21.45	99.19	26.4163	21.45	100.09	26.5487	21.45	99.86	26.5263	21.45	100.28	26.3637	21.60	100.02	26.5362	21.60	100.04	26.4350	21.60	100.96	26.6038	21.60	100.37	NaN	NaN	NaN	NaN	21.4500	21.45	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
9/14/2021/8:10:59 AM	Flush	1020.0	26.5	25.7400	21.45	99.19	26.4262	21.45	100.00	26.5538	21.45	99.81	26.5300	21.45	100.24	26.3538	21.60	100.12	26.5338	21.60	100.07	26.4375	21.60	100.94	26.6187	21.60	100.22	NaN	NaN	NaN	NaN	21.4500	21.45	OFF	21.6000	21.60	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
