"","Age_DPF","ShapiroWilk","ResidNorm","Levenes","HomogVar","model","DF.num","DF.denom","F_val","P_val","SigDif","About"
"1",93,0.971189313525118,"YES",0.636803513194365,"YES","one-way AOV; x ~ treatment",2,9,6.29629166890607,0.0194859046196803,"YES","Tissue: two pCO2 bfactors + mean data"
"2",165,0.239301306000879,"YES",0.541935516730776,"YES","one-way AOV; x ~ treatment",2,9,4.04600094681966,0.0557857270156442,"NO","Tissue: two pCO2 bfactors + mean data"
"3",196,0.283459475266834,"YES",0.215983067148036,"YES","one-way AOV; x ~ treatment",2,18,1.27628690742295,0.303149318353789,"NO","Tissue: two pCO2 bfactors + mean data"
"4",220,0.339690454777589,"YES",0.575383078622291,"YES","one-way AOV; x ~ treatment",2,14,3.45256961981989,0.060412220380265,"NO","Tissue: two pCO2 bfactors + mean data"
"5",225,0.167907448732247,"YES",0.42202031484967,"YES","one-way AOV; x ~ treatment",2,15,2.13183648391002,0.153158539750288,"NO","Tissue: two pCO2 bfactors + mean data"
"6",93,0.857500118564953,"YES",0.512364709755828,"YES","one-way AOV; x ~ treatment",2,9,0.779573072469537,0.487261041092088,"NO","Tissue: one bfactor + mean data"
"7",165,0.256995694389556,"YES",0.524259968646304,"YES","one-way AOV; x ~ treatment",2,9,2.01406821694609,0.189287071260695,"NO","Tissue: one bfactor + mean data"
"8",196,0.248448587494935,"YES",0.241132856682431,"YES","one-way AOV; x ~ treatment",2,18,1.54450994940168,0.240405819566789,"NO","Tissue: one bfactor + mean data"
"9",220,0.582919601174022,"YES",0.603300506837571,"YES","one-way AOV; x ~ treatment",2,14,4.01826982130434,0.0417726912714521,"YES","Tissue: one bfactor + mean data"
"10",225,0.0945237176224407,"YES",0.575082292209082,"YES","one-way AOV; x ~ treatment",2,15,1.46162323521255,0.263062755788315,"NO","Tissue: one bfactor + mean data"
"11",93,0.220700555522468,"YES",0.0628686642206168,"YES","one-way AOV; x ~ treatment",2,9,0.137845755407901,0.873037619726087,"NO","Tissue: raw, NO BFACTOR + mean data"
"12",165,0.206795525984166,"YES",0.587043449718483,"YES","one-way AOV; x ~ treatment",2,9,1.32954895873004,0.311960077026913,"NO","Tissue: raw, NO BFACTOR + mean data"
"13",196,0.995535159722505,"YES",0.771059341828774,"YES","one-way AOV; x ~ treatment",2,18,1.17541070585171,0.33129513428982,"NO","Tissue: raw, NO BFACTOR + mean data"
"14",220,0.413074115929721,"YES",0.284025747459263,"YES","one-way AOV; x ~ treatment",2,14,2.61831858730155,0.108141446250241,"NO","Tissue: raw, NO BFACTOR + mean data"
"15",225,0.627693689654518,"YES",0.20419559435557,"YES","one-way AOV; x ~ treatment",2,15,1.12116792133452,0.351733467423432,"NO","Tissue: raw, NO BFACTOR + mean data"
