"","Age_DPF","ShapiroWilk","ResidNorm","Levenes","HomogVar","model","DF.num","DF.denom","F_val","P_val","SigDif","About"
"1",93,0.352257492709581,"YES",0.411120519620314,"YES","one-way AOV; x ~ treatment",2,9,21.6910606963469,0.000361216367078007,"YES","Somatic: two pCO2 bfactors + mean data"
"2",165,0.229271505687696,"YES",0.515405779920408,"YES","one-way AOV; x ~ treatment",2,9,2.8366821373688,0.110842840256218,"NO","Somatic: two pCO2 bfactors + mean data"
"3",196,0.285577934848904,"YES",0.194606835285032,"YES","one-way AOV; x ~ treatment",2,18,0.380840419625866,0.688663161486358,"NO","Somatic: two pCO2 bfactors + mean data"
"4",220,0.728914529154151,"YES",0.0587658269537149,"YES","one-way AOV; x ~ treatment",2,14,0.607307647624258,0.558559471449452,"NO","Somatic: two pCO2 bfactors + mean data"
"5",225,0.0466623697535239,"NO",0.637841090086976,"YES","kruskal-wallis; x ~ treatment",2,NA,NA,0.142648970109233,"NO","Somatic: two pCO2 bfactors + mean data"
"6",93,0.845878973838337,"YES",0.238863856919879,"YES","one-way AOV; x ~ treatment",2,9,1.88276354768433,0.20745165771435,"NO","Somatic: one bfactor + mean data"
"7",165,0.158316028447487,"YES",0.430075952307979,"YES","one-way AOV; x ~ treatment",2,9,4.03499025505549,0.0561103113854797,"NO","Somatic: one bfactor + mean data"
"8",196,0.256123735202001,"YES",0.16656280532873,"YES","one-way AOV; x ~ treatment",2,18,0.0943818406807407,0.910382545208284,"NO","Somatic: one bfactor + mean data"
"9",220,0.521599094831515,"YES",0.123889849935851,"YES","one-way AOV; x ~ treatment",2,14,0.237501710965514,0.791708894861617,"NO","Somatic: one bfactor + mean data"
"10",225,0.042564007867442,"NO",0.769795696301969,"YES","kruskal-wallis; x ~ treatment",2,NA,NA,0.0380442300302711,"YES","Somatic: one bfactor + mean data"
"11",93,0.220700555522468,"YES",0.0628686642206168,"YES","one-way AOV; x ~ treatment",2,9,0.137845755407901,0.873037619726087,"NO","Somatic: raw, NO BFACTOR + mean data"
"12",165,0.225906867758891,"YES",0.51382614128364,"YES","one-way AOV; x ~ treatment",2,9,1.2427972567617,0.333734137611229,"NO","Somatic: raw, NO BFACTOR + mean data"
"13",196,0.74722621695598,"YES",0.767499811065566,"YES","one-way AOV; x ~ treatment",2,18,1.62105273230153,0.225255030878066,"NO","Somatic: raw, NO BFACTOR + mean data"
"14",220,0.649399080386652,"YES",0.0857776848213628,"YES","one-way AOV; x ~ treatment",2,14,2.33650851133004,0.133166442515742,"NO","Somatic: raw, NO BFACTOR + mean data"
"15",225,0.99634959628101,"YES",0.0915674063099582,"YES","one-way AOV; x ~ treatment",2,15,2.30755345400019,0.133737852939628,"NO","Somatic: raw, NO BFACTOR + mean data"
