"","Date","treatment","animal_number","tank_ID","initial_filter_weight_mg","dry_filter_weight_mg","ash_filter_weight_mg","inclubation_time_hours","animal_length_mm","animal_dry_weight_g","TPM_mgL","PIM_mgL","POM_mgL","Perc_INORG","Perc_ORG","RR_mghr","ORR_mghr","IRR_mghr","ER_mghr","OER_mghr","IER_mghr","IER_correct","IRR_correct","OER_correct","ORR_correct","CR","FR","RR_correct","p","f","SE","IFR","CR_correct","FR_correct","RR_Percent","TIR","OFR","OIR","i","AR","AE","pCO2"
"1",20220302,7.5,1,"7.5A",25.716,27.63,27.04,3,"22.2",0.1763,1.914,1.324,0.59,69.1745036572622,30.8254963427377,0.637999999999999,0.196666666666667,0.441333333333333,0.492333333333333,0.197666666666667,0.294666666666667,1.14091740825688,1.70879485128066,0.765343917529784,0.761472025872804,0.32243663294044,1.25919182225931,2.47026687715347,0.308254963427377,0.41813542595126,0.262786780799316,2.84971225953754,1.24843970898693,4.87545431114372,50.6674192701844,2.40518743399025,2.02574205160617,1.26427002573337,0.525643036325,0.498926108203587,0.394635717092298,"800 μatm"
"2",20220302,7.5,2,"7.5B",25.784,27.858,27.175,3,"21.35",0.1436,2.074,1.391,0.683,67.0684667309547,32.9315332690453,0.691333333333334,0.227666666666667,0.463666666666667,0.938333333333334,0.322,0.616333333333333,2.80049752580465,2.10681019923974,1.46310471061509,1.03447258524855,0.473140711379994,1.84772713048921,3.14128278448829,0.329315332690453,0.41813542595126,0.212419440564599,4.90730772504439,2.14985839628522,8.39570890854054,37.4153370335746,5.25442612405225,3.48840118349615,2.4539285982476,0.467021238916023,0.99082388763251,0.403770463549786,"800 μatm"
"3",20220302,7.5,3,"7.5C",25.444,30.236,28.546,3,"23.75",0.1721,4.792,3.102,1.69,64.7328881469115,35.2671118530885,1.59733333333333,0.563333333333334,1.034,0.526333333333334,0.167666666666667,0.358666666666667,1.41508307860667,4.07954248126198,0.661511885259437,2.2225747238339,0.610117867946178,2.38265554048886,6.30211720509587,0.352671118530885,0.41813542595126,0.15656245167805,5.49462555986865,2.40715837607681,9.40052659152661,67.0400444457701,3.09840938643074,3.90590103165797,1.68332630782407,0.543287247707187,1.02181442256463,0.607021002294836,"800 μatm"
"4",20220302,7.5,4,"7.5D",26.025,29.333,28.291,3,"22.4",0.1968,3.308,2.266,1.042,68.5006045949215,31.4993954050785,1.10266666666667,0.347333333333333,0.755333333333334,1.05133333333333,0.344,0.707333333333333,2.51353276865553,2.6841023816086,1.22241555949694,1.23426067150757,0.640784395535622,2.50241563227983,3.91836305311617,0.314993954050785,0.41813542595126,0.246670015260791,5.19763515026413,2.27704888193485,8.89241803845127,44.0640896117677,4.97405498533511,3.69478288818714,2.46052221667957,0.494671294132026,1.23810665718263,0.503188570617108,"800 μatm"
"5",20220302,7.5,5,"7.5E",25.734,30.598,29.197,3,"23.45",0.1995,4.864,3.463,1.401,71.1965460526316,28.8034539473684,1.62133333333333,0.467,1.15433333333333,1.36266666666667,0.418666666666667,0.944,3.31907092013494,4.0585955495859,1.4720173289864,1.64195563527862,0.919265672264525,3.58995132297208,5.70055118486452,0.288034539473684,0.41813542595126,0.311145333312994,7.37766646972084,3.23210589056301,12.6221430516701,45.1631007629108,6.92159186680559,5.24447658194927,3.60252094667065,0.520475783027245,2.13050361768425,0.591392430251712,"800 μatm"
"6",20220302,7.5,6,"7.5F",25.213,27.776,27.01,3,"23.9",0.2425,2.563,1.797,0.765999999999998,70.1131486539212,29.8868513460788,0.854333333333333,0.255333333333333,0.599,0.532333333333334,0.230666666666667,0.301666666666667,0.910861120696169,1.80863804849836,0.696481652510219,0.770960904368247,0.394575988317514,1.54091318104378,2.57959895286661,0.298868513460788,0.41813542595126,0.285235129788727,2.71949916919453,1.19139423287963,4.6526781446885,55.4433139935002,2.0730791918219,1.93317897549398,1.16221807112573,0.560624058989435,0.465736418615511,0.400730663363715,"800 μatm"
"7",20220302,7.5,7,"7.5G",24.93,28.598,27.892,3,"24.3",0.2481,3.668,2.962,0.706,80.752453653217,19.247546346783,1.22266666666667,0.235333333333333,0.987333333333333,1.47533333333333,0.372666666666667,1.10266666666667,3.27065977743003,2.92856537507489,1.10538017870822,0.698030774747763,0.915614895170544,3.57569416918744,3.62659614982265,0.19247546346783,0.41813542595126,0.539681520574471,6.19922515250492,2.71583870246382,10.6059967613837,34.1938266757448,6.97940061156107,4.40677160887881,3.70874083413105,0.531383859523363,2.60336065542283,0.70195270358728,"800 μatm"
"8",20220302,7.5,8,"7.5H",26,27.793,27.207,2.5,"23.5",0.2242,1.793,1.207,0.585999999999999,67.3173452314557,32.6826547685443,0.7172,0.234399999999999,0.4828,0.888,0.442,0.445999999999999,1.4316573402165,1.54978512075454,1.41881736407106,0.75242260212275,0.406901011786795,1.58904533222072,2.30220772287729,0.326826547685443,0.41813542595126,0.218371543281914,2.98144246097104,1.30614982122441,5.10082603993398,45.1340176052562,2.79861831705669,2.11938357896294,1.36696097684019,0.488441374269938,-0.0518563872308717,-0.037935528599171,"800 μatm"
"9",20220302,8,1,"8A",24.667,29.215,28.074,3,"20.2",0.1263,4.548,3.407,1.141,74.9120492524187,25.0879507475813,1.516,0.380333333333333,1.13566666666667,1.24466666666667,0.450999999999999,0.793666666666667,3.98605720650216,5.7036946251797,2.26507156673558,1.91016013129734,0.712619822355115,3.118560079735,7.61385475647703,0.250879507475813,0.411974629289541,0.391031656710365,9.68975183168186,3.57901307651604,15.6624429396106,48.612178737593,8.04858818313361,5.97269110792878,4.06253097663145,0.504750756802885,1.79745940989587,0.442448173376459,"500 μatm"
"10",20220302,8,2,"8B",25.712,31.01,29.348,3,"20.35",0.0803,5.298,3.636,1.662,68.6296715741789,31.3703284258211,1.766,0.554000000000001,1.212,0.132666666666667,0.0689999999999991,0.0636666666666675,0.455233262601556,8.66611593099077,0.49336798617026,3.96124441070041,0.471181074663619,2.06197813150412,12.6273603416912,0.313703284258211,0.411974629289541,0.238537371101713,9.12134919359233,3.3690675062077,14.7436811343089,85.6459131655186,2.11632079261776,5.62233194071662,1.66108753001621,0.784894017868407,1.16771954384595,0.702984955786499,"500 μatm"
"11",20220302,8,3,"8C",24.125,26.128,25.577,3,"21.9",0.1547,2.003,1.452,0.550999999999998,72.4912631053421,27.5087368946579,0.667666666666667,0.183666666666666,0.484000000000001,0.837666666666666,0.272,0.565666666666666,2.42525910057163,2.07511857043607,1.16618233710457,0.787458906549772,0.387705566792719,1.69667340896433,2.86257747698584,0.275087368946579,0.411974629289541,0.332271092953046,4.5003776710077,1.66226244114259,7.27437706385731,39.351513564076,4.41179958687147,2.77399939284962,1.98654048629984,0.450278950161594,0.820358149195278,0.412958182756843,"500 μatm"
"12",20220302,8,4,"8D",24.884,26.9,26.303,3,"23.9",0.196,2.016,1.419,0.596999999999998,70.3869047619048,29.6130952380952,0.671999999999999,0.198999999999999,0.473,1.51133333333333,0.435,1.07633333333333,3.83695808196121,1.68617018219355,1.55070619292641,0.709403522741046,0.572262773722628,2.50433090024331,2.39557370493459,0.296130952380952,0.411974629289541,0.281191288668344,5.52312826415476,2.04002626940902,8.92754353136615,26.8335146898803,6.53196982643156,3.40441526721139,2.69501174447035,0.412587904733577,1.14430555154394,0.424601322755581,"500 μatm"
"13",20220302,8,5,"8E",25.873,27.65,27.122,2.5,"21",0.1175,1.777,1.249,0.527999999999999,70.2870005627462,29.7129994372538,0.710799999999999,0.211199999999999,0.499599999999999,0.9188,0.3664,0.5524,2.93510832311446,2.65456212568425,1.94682058216716,1.1221847897208,0.388567408319409,1.70044499164541,3.77674691540506,0.297129994372538,0.411974629289541,0.278766280134909,5.58967044879871,2.0646043342674,9.03510182472257,41.8008229311906,5.25835490931751,3.44543137592386,2.32324658620305,0.441820041870204,0.376426004035897,0.162025850493598,"500 μatm"
"14",20220302,8,6,"8F",26.077,31.414,29.965,3,"23.7",0.1926,5.337,3.888,1.449,72.8499156829679,27.1500843170321,1.779,0.483000000000001,1.296,0.710333333333333,0.236333333333334,0.473999999999999,1.71295692111508,4.68352778431465,0.854069238446271,1.74548141961727,0.653768358103949,2.86101486236918,6.42900920393191,0.271500843170321,0.411974629289541,0.34097678869563,6.39648470542972,2.36260977599199,10.3392304006506,62.1807325574962,3.91022119671872,3.94274569522091,2.19726427560364,0.561928383347593,1.34319503715737,0.611303361216467,"500 μatm"
"15",20220302,8,7,"8G",24.952,28.816,27.886,3,"21.2",0.142,3.864,2.934,0.93,75.9316770186335,24.0683229813665,1.288,0.31,0.977999999999999,1.08266666666667,0.360333333333333,0.722333333333334,3.31095095782487,4.48284730514913,1.65165573853654,1.42094341983255,0.628036232521327,2.74840617946238,5.90379072498168,0.240683229813665,0.411974629289541,0.41578142753905,7.79379826297401,2.87872242586324,12.5978376636586,46.8635243809541,6.69404693867695,4.80403940068462,3.38309598085207,0.505388744931736,1.73144024231553,0.511791640590536,"500 μatm"
"16",20220302,8,8,"8H",25.442,29.856,28.838,3,"22.05",0.1405,4.414,3.396,1.018,76.9370185772542,23.0629814227458,1.47133333333333,0.339333333333334,1.132,0.941333333333333,0.289333333333333,0.652,3.01342275102074,5.23189348796853,1.33724486088241,1.56833556264781,0.658939407264094,2.88364435845572,6.80022905061634,0.230629814227458,0.411974629289541,0.440184424402094,8.24531623898927,3.04549540091065,13.3276679687471,51.0233978409625,6.52743891813072,5.08235172975779,3.51401616710998,0.538345316008916,2.17677130622757,0.619453981629744,"500 μatm"
"17",20220923,7.5,1,"7.5A",25.632,36.995,35.432,1.5,"43.35",0.894,11.363,9.8,1.563,86.2448297104638,13.7551702895362,7.57533333333333,1.042,6.53333333333333,4.32333333333333,1.054,3.26933333333333,3.56792681671297,7.13003319816214,1.15026351900963,1.13716753966606,4.51914295749912,17.0410425008781,8.2672007378282,0.137551702895362,0.424195418386237,0.675735057632993,10.6979600148751,4.93188356850144,18.5974283820234,44.4534618873403,10.3302276441952,7.89946836714832,6.76230082748226,0.654612953402061,5.61203730847263,0.829900569590913,"800 μatm"
"18",20220923,7.5,2,"7.5A",25.392,30.762,29.779,1.5,"36.9",0.48,5.37,4.387,0.983000000000001,81.6945996275605,18.3054003724395,3.58,0.655333333333334,2.92466666666667,0.392666666666666,0.169333333333334,0.223333333333332,0.395899891589675,5.18451589374304,0.300174843175459,1.16170027890344,1.45126448893572,5.47251106427819,6.34621617264648,0.183054003724395,0.424195418386237,0.568467749084171,5.58041578533271,2.57263636046687,9.70104419584052,65.4178668247644,3.35482802319403,4.1206284105078,2.95892813160436,0.8819910025633,2.6587532884289,0.898552844197435,"800 μatm"
"19",20220923,7.5,3,"7.5B",24.389,44.459,40.969,1.5,"42.4",0.936,20.07,16.58,3.49,82.6108619830593,17.3891380169407,13.38,2.32666666666667,11.0533333333333,5.008,1.33733333333333,3.67066666666667,3.86500256066543,11.6385293236166,1.40813569500451,2.44984724604474,6.78793466807166,25.5963319283457,14.0883765696613,0.173891380169407,0.424195418386237,0.590067755019749,15.503531884282,7.14730790239554,26.9514770559476,52.2731149035571,12.8631004862863,11.4479451716656,8.99809792562083,0.699527919821039,7.58996223061631,0.843507404937765,"800 μatm"
"20",20220923,7.5,4,"7.5B",25.297,34.756,32.927,1.5,"39.5",0.457,9.459,7.63,1.829,80.6639179617296,19.3360820382704,6.306,1.21933333333333,5.08666666666667,1.96733333333333,0.607333333333332,1.36,2.5049800550683,9.36911657851526,1.11864550498393,2.24588652976467,2.9719880576045,11.206942395504,11.6150031082799,0.193360820382704,0.424195418386237,0.544170417685544,11.8740966335836,5.47409618250032,20.6420346904684,56.2686928999458,9.02703158218845,8.76793805688482,6.52205152712015,0.722502349497595,5.40340602213622,0.828482571728796,"800 μatm"
"21",20220923,7.5,5,"7.5C",24.677,38.65,36.072,1.5,"45.35",1.158,13.973,11.395,2.578,81.5501323981966,18.4498676018034,9.31533333333333,1.71866666666666,7.59666666666667,3.276,1.18533333333333,2.09066666666667,1.86462764432059,6.77532908387536,1.05717728048533,1.53284759791405,4.46597295398665,16.8405460133474,8.30817668178941,0.184498676018034,0.424195418386237,0.56506207275901,8.63995672819594,3.98312019872047,15.0197772522037,55.3149127465952,6.71160057041425,6.37982052400771,4.84697292609366,0.722178394742358,3.78979564560833,0.781889171529302,"800 μatm"
"22",20220923,7.5,6,"7.5C",25.525,32.273,30.975,1.5,"44.8",0.938,6.748,5.45,1.298,80.7646710136337,19.2353289863663,4.49866666666667,0.865333333333335,3.63333333333334,1.82466666666667,0.635333333333333,1.18933333333333,1.25021693396778,3.81932863796211,0.667856915959245,0.909630930655931,2.22330523357921,8.38376642079383,4.72895956861804,0.192353289863663,0.424195418386237,0.546545574218054,5.06954557192989,2.33711927051562,8.81294289493293,53.6592557672987,4.08398332631489,3.74339732300303,2.8337663923471,0.69387315420411,2.16590947638786,0.764321816447938,"800 μatm"
"23",20220923,7.5,7,"7.5D",25.81,35.967,34.445,1.5,"45.7",1.416,10.157,8.635,1.522,85.0152604115388,14.9847395884611,6.77133333333333,1.01466666666667,5.75666666666667,3.88733333333334,0.836000000000001,3.05133333333333,2.32627104865012,4.38875912280835,0.63734845859892,0.773560090899166,4.06059009483667,15.3119051633298,5.16231921370751,0.149847395884611,0.424195418386237,0.646749141104176,6.71503017145847,3.09570674395478,11.6734678876329,44.2226702758704,6.51114867392539,4.95843771617443,4.18487762527526,0.642724937618775,3.54752916667634,0.847702008118577,"800 μatm"
"24",20220923,8,1,"8A",25.08,31.444,30.565,1.5,"43.8",1.369,6.364,5.485,0.878999999999998,86.1879321181647,13.8120678818353,4.24266666666667,0.585999999999999,3.65666666666667,2.87533333333334,0.528000000000001,2.34733333333333,1.83730000606727,2.86213874844618,0.413275093668072,0.458672736533123,3.13454653937948,10.5876026252983,3.3208114849793,0.138120678818353,0.425692507513181,0.675538854030509,4.69943875451345,2.45346593687307,8.28710694448956,40.0720240154189,4.96629545951026,3.58766818997611,3.12899545344298,0.6300461740453,2.71572035977491,0.867920839190314,"500 μatm"
"25",20220923,8,2,"8A",25.292,35.916,34.424,1.5,"45.1",0.977,10.624,9.132,1.492,85.9563253012048,14.0436746987952,7.08266666666666,0.994666666666665,6.088,3.864,0.578666666666666,3.28533333333333,3.34550497775648,6.19950313654062,0.589265081309379,1.01288421810322,4.89359586316627,16.529168655529,7.21238735464383,0.140436746987952,0.425692507513181,0.670098147114785,9.5450081142971,4.98322321002981,16.8319042254207,42.8495032888269,9.61951687077686,7.28689611112359,6.27401189302037,0.652216943667951,5.68474681171099,0.906078424561975,"500 μatm"
"26",20220923,8,3,"8A",24.854,29.125,28.349,1.5,"46.7",1.052,4.271,3.495,0.776,81.8309529384219,18.1690470615781,2.84733333333333,0.517333333333333,2.33,4.19066666666667,0.713333333333331,3.47733333333333,3.34252024677416,2.23966799510654,0.68567804142031,0.497276785179591,3.03187151949085,10.2407957438345,2.73694478028613,0.181690470615781,0.425692507513181,0.573188469589977,5.58218824188069,2.91432858690072,9.84376930124009,27.8038289656111,7.10682452095396,4.2615810593594,3.76430427417981,0.529674577313823,3.07862623275949,0.817847338717136,"500 μatm"
"27",20220923,8,4,"8B",25.073,35.579,34,1.5,"44.3",1.143,10.506,8.927,1.579,84.9704930515896,15.0295069484104,7.004,1.05266666666667,5.95133333333333,1.19266666666667,0.248666666666667,0.944,0.850542333972982,5.36214083006837,0.224048227805031,0.94845080885829,3.59989061256961,12.1594019490851,6.31059163892666,0.150295069484104,0.425692507513181,0.646939829027997,6.21268316404135,3.24349508862541,10.9555996964942,57.6015171578976,4.6450080575675,4.74291653245281,3.79446572359452,0.816891096111813,3.57041749578949,0.940953946055734,"500 μatm"
"28",20220923,8,5,"8B",25.335,36.463,34.704,1.5,"42.9",0.694,11.128,9.369,1.759,84.1930265995687,15.8069734004313,7.41866666666667,1.17266666666667,6.246,2.86266666666667,0.516000000000001,2.34666666666667,3.1202616794177,8.3050374075183,0.686102994281051,1.55924440173174,4.48602824184567,15.1525216785998,9.86428180925004,0.158069734004313,0.425692507513181,0.62867625994235,11.425299086936,5.96487869992184,20.1476559972788,48.9599475521238,10.2833741880288,8.72235691034284,7.1631125086111,0.696572192904339,6.47700951433005,0.904217196999732,"500 μatm"
"29",20220923,8,6,"8C",25.422,35.479,34.046,1.5,"45.9",0.953,10.057,8.624,1.433,85.7512180570747,14.2487819429253,6.70466666666667,0.955333333333333,5.74933333333333,4.39133333333333,0.657999999999999,3.73333333333333,3.87618329401797,5.96932227278768,0.683177305570666,0.99188761791567,4.95067621320605,16.721969769292,6.96120989070335,0.142487819429253,0.425692507513181,0.665279945231732,9.84550556680565,5.14010582992539,17.3618088918223,40.0949574671462,10.4005990011189,7.5163033250166,6.52441570710093,0.627311533345246,5.84123840153027,0.895289120705917,"500 μatm"
"30",20220923,8,7,"8C",25.527,34.279,32.951,1.5,"41.9",0.741,8.752,7.424,1.328,84.8263254113345,15.1736745886655,5.83466666666667,0.885333333333335,4.94933333333333,2.43666666666667,0.376,2.06066666666667,2.60345181303538,6.25300105466667,0.475039412019397,1.11853251624426,3.6597553699284,12.3616079952267,7.37153357091093,0.151736745886655,0.425692507513181,0.643553167583161,8.85645286770205,4.62374478474899,15.6176888129436,47.1999004411048,8.24615524203264,6.76123594524151,5.64270342899726,0.684282949250705,5.16766401697786,0.915813507125287,"500 μatm"
"31",20221027,7.5,1,"7.5A",25.359,38.78,35.906,1.5,"46.49",1.2339,13.421,10.547,2.874,78.5857983756799,21.4142016243201,8.94733333333333,1.916,7.03133333333333,3.70666666666667,0.729333333333332,2.97733333333333,2.52713875294991,5.96814429631945,0.619052797968472,1.62628678369414,3.93422431865829,15.1913515024459,7.5944310800136,0.214142016243201,0.342251941508754,0.374314677955673,8.49528304926936,3.33934082125369,12.8943080244676,58.8975466198171,5.29987694445396,4.39902497519819,2.77273819150405,0.523170296322742,2.15368539353558,0.776735935666298,"800 μatm"
"32",20221027,7.5,2,"7.5B",24.737,25.038,24.843,1.5,"45.52",1.0538,0.301000000000002,0.106000000000002,0.195,35.2159468438541,64.7840531561459,0.200666666666668,0.13,0.0706666666666678,2.258,0.513333333333333,1.74466666666667,1.67479274950238,0.0678364659714386,0.492774328283083,0.124793498721041,0.713574423480085,2.75534870719777,0.192629964692479,0.647840531561459,0.342251941508754,-0.892876133019359,1.74262921547382,0.684995760799457,2.64499696436697,7.28280475507396,2.45236699967449,0.902367748893152,0.777574250172111,0.317070915680778,0.284799921889028,0.366267172332403,"800 μatm"
"33",20221027,7.5,3,"7.5C",24.692,29.951,28.836,1.5,"51.74",1.8877,5.259,4.144,1.115,78.7982506179882,21.2017493820118,3.506,0.743333333333335,2.76266666666667,3.464,0.714666666666666,2.74933333333333,1.6749416280566,1.68306452634979,0.435387348515197,0.452851579845566,2.16666666666667,8.36622222222223,2.13591610619536,0.212017493820118,0.342251941508754,0.380522158952617,3.35800615440639,1.31997097264402,5.09684791570279,41.9066085847854,2.96093180950743,1.7388417612964,1.28599018145083,0.434319418407938,0.850602832935634,0.661438046110118,"800 μatm"
