"","Age_DPF","Metric","model","ShapiroWilk","ResidNorm","Variance","HomogVar","DF.num","DF.denom","Tstat","P_val","SigDif","NA"
"52",190,"RR_Percent","Welchs T test, equal variance","0.703835497562888; 0.726707123268428","YES",0.524739247414486,"YES","12","NA",-0.525747362628806,0.695678759455265,"NO",NA
"53",213,"RR_Percent","Welchs T test, equal variance","0.331977646950851; 0.432315055470297","YES",0.708120764916345,"YES","11","NA",-1.43755752991472,0.910803930758614,"NO",NA
"54",245,"RR_Percent","Welchs T test, equal variance","0.600505903191319; 0.620954588705406","YES",0.306601680967942,"YES","12","NA",1.47991412343545,0.0823325580181392,"NO",NA
"55",190,"TIR","Welchs T test, equal variance","0.246583182636479; 0.902130089133174","YES",0.759417090501614,"YES","12","NA",3.96180313745632,0.000943589363034245,"YES",NA
"56",213,"TIR","Welchs T test, equal variance","0.440795681328246; 0.230665986614759","YES",0.147098966152998,"YES","11","NA",3.12659974756929,0.00481795233828429,"YES",NA
"57",245,"TIR","Welchs T test, equal variance","0.794720674407495; 0.435866293797122","YES",0.751221676210155,"YES","12","NA",0.957273626511077,0.178659263059754,"NO",NA
"58",190,"OFR","Welchs T test, equal variance","0.907982000481421; 0.88207827884175","YES",0.218416358526962,"YES","12","NA",4.55312016584814,0.000331290929393925,"YES",NA
"59",213,"OFR","Welchs T test, non-equal variance","0.48949562986758; 0.784951939019534","YES",0.0266279681762168,"NO","7.57394922474209","NA",3.096757850348,0.00788308799592068,"YES",NA
"60",245,"OFR","Welchs T test, equal variance","0.857514973896656; 0.968245330641084","YES",0.0726086534722008,"YES","12","NA",1.80826833068846,0.04783743239154,"YES",NA
"61",190,"OIR","Welchs T test, equal variance","0.898602278825047; 0.657163365585149","YES",0.570213029249169,"YES","12","NA",4.28908454900998,0.000525991156772899,"YES",NA
"62",213,"OIR","Welchs T test, non-equal variance","0.39182040656338; 0.993018860047125","YES",0.00598943092870569,"NO","6.99271009413853","NA",4.33882330514916,0.0017046557126284,"YES",NA
"63",245,"OIR","Welchs T test, non-equal variance","0.872954090569685; 0.940738237866195","YES",0.0447815796847437,"NO","7.77876233139167","NA",1.67500037129451,0.0667693064528376,"NO",NA
"64",190,"i","Wilcoxon rank sum exact test","0.536821627799797; 0.0495207969151381","NO",0.764049680750804,"YES","NA","NA",29,0.62004662004662,"NO",NA
"65",213,"i","Welchs T test, equal variance","0.323324568776806; 0.411766250503229","YES",0.190247225688602,"YES","11","NA",4.1916643720264,0.000753304642517284,"YES",NA
"66",245,"i","Welchs T test, equal variance","0.318677281453893; 0.658641381490944","YES",0.38059271979222,"YES","12","NA",1.40567751199633,0.0925898074860265,"NO",NA
"67",190,"AR","Welchs T test, equal variance","0.943528375533677; 0.575146479570885","YES",0.55890094823084,"YES","12","NA",3.93634870857979,0.000987943822455901,"YES",NA
"68",213,"AR","Welchs T test, non-equal variance","0.357183864241447; 0.773999615735696","YES",0.00587308846026358,"NO","6.82569924088751","NA",4.24152090380601,0.00202924698146253,"YES",NA
"69",245,"AR","Welchs T test, non-equal variance","0.718012232290469; 0.675663963361589","YES",0.0290709783901735,"NO","7.03228672159868","NA",1.92135564414918,0.0479732295589067,"YES",NA
"70",190,"AE","Wilcoxon rank sum exact test","0.000506270178681742; 0.738822681807944","NO",0.993282393291234,"YES","NA","NA",24,1,"NO",NA
"71",213,"AE","Welchs T test, equal variance","0.279705721504112; 0.332606154104322","YES",0.424128042810771,"YES","11","NA",4.38284988354169,0.000546958280301407,"YES",NA
"72",245,"AE","Wilcoxon rank sum exact test","0.316658401082643; 0.0288008663923184","NO",0.764486325563884,"YES","NA","NA",37,0.128205128205128,"NO",NA
