"","Date","treatment","animal_number","initial_filter_weight_mg","dry_filter_weight_mg","ash_filter_weight_mg","tank_ID.x","inclubation_time_hours","animal_length_mm","animal_dry_weight_g","TPM_mgL","PIM_mgL","POM_mgL","Perc_INORG","Perc_ORG","RR_mghr","ORR_mghr","IRR_mghr","tank_ID.y","ER_mghr","OER_mghr","IER_mghr","IER_correct","IRR_correct","OER_correct","ORR_correct","CR","FR","RR_correct","p","f","SE","IFR","CR_correct","FR_correct","RR_Percent","TIR","OFR","OIR","i","AR","AE","pCO2"
"21",20230201,8,7,24.427,30.259,28.5,"8C",2,"26.4",0.138,5.832,4.073,1.759,69.8388203017833,30.1611796982167,2.916,0.8795,2.0365,"8C",2.323,0.454499999999999,1.8685,3.4049421606786,3.71108627788171,0.828229174219118,1.6027008992865,2.30247641509434,11.3696285377358,5.31378717716821,0.301611796982167,0.649618192501701,0.535709128125476,7.11602843856031,4.19577148500018,20.7187195929309,25.6472759010709,15.4049324157627,13.6026911543706,11.9999902550841,0.778970652464883,11.171761080865,0.930980846099586,"500 μatm"
"22",20230224,7,1,25.746,28.151,27.284,"7.0A",1,"<add here>",0.4944,2.405,1.538,0.867000000000001,63.9501039501039,36.0498960498961,2.405,0.867000000000001,1.538,"7.0A",3.966,1.082,2.884,3.94575704332398,3.94575704332398,3.94575704332398,3.94575704332398,2.57076474873901,7.89061161241935,7.89151408664796,0.5,0.440060353092044,-0.136207787151912,7.89151408664796,4.58779426235456,14.0816084784431,56.0412832009123,6.19009439179511,6.19009439179511,2.24433734847112,0.362569163960725,-1.70141969485286,-0.758094453140875,"1200 μatm"
"23",20230224,7,2,25.864,27.072,26.503,"7.0B",1,"<add here>",0.5973,1.208,0.638999999999999,0.568999999999999,52.8973509933775,47.1026490066225,1.208,0.568999999999999,0.638999999999999,"7.0B",3.071,0.717000000000002,2.354,2.96074353367619,2.96074353367619,2.96074353367619,2.96074353367619,1.74000427249567,5.34070568882205,5.92148706735238,0.5,0.440060353092044,-0.136207787151912,5.92148706735238,3.44250344026762,10.5662945763097,56.0412832009123,4.64480750895736,4.64480750895736,1.68406397528117,0.362569163960725,-1.27667955839502,-0.758094453140875,"1200 μatm"
"24",20230224,7,3,23.781,25.461,24.987,"7.0C",1,"<add here>",0.5698,1.68,1.206,0.474,71.7857142857143,28.2142857142857,1.68,0.474,1.206,"7.0C",3.059,0.91,2.149,2.76019603391902,2.76019603391902,2.76019603391902,2.76019603391902,1.95045584170497,5.986658064149,5.52039206783803,0.5,0.440060353092044,-0.136207787151912,5.52039206783803,3.20932368322398,9.8505811297129,56.0412832009123,4.33018906187486,4.33018906187486,1.56999302795584,0.362569163960725,-1.19020300596317,-0.758094453140875,"1200 μatm"
"25",20230224,7,4,25.91,27.97,27.313,"7.0D",1,"<add here>",0.4718,2.06,1.403,0.657,68.1067961165048,31.8932038834952,2.06,0.657,1.403,"7.0D",3.586,0.814,2.772,3.87231736892951,3.87231736892951,3.87231736892951,3.87231736892951,2.42716934101885,7.44986510218244,7.74463473785902,0.5,0.440060353092044,-0.136207787151912,7.74463473785902,4.50240478877149,13.8195171407726,56.0412832009123,6.07488240291362,6.07488240291362,2.20256503398411,0.362569163960725,-1.6697523349454,-0.758094453140875,"1200 μatm"
"26",20230224,7,5,25.471,27.799,26.885,"7.0E",1,"<add here>",0.4183,2.328,1.414,0.913999999999998,60.7388316151204,39.2611683848796,2.328,0.913999999999998,1.414,"7.0E",1.095,0.497,0.597999999999999,0.881331077021346,0.881331077021346,0.881331077021346,0.881331077021346,1.16969214709699,3.59021043966253,1.76266215404269,0.5,0.440060353092044,-0.136207787151912,1.76266215404269,1.0247376140998,3.14529227984201,56.0412832009123,1.38263012579932,1.38263012579932,0.50129904877797,0.362569163960725,-0.380032028243376,-0.758094453140875,"1200 μatm"
"27",20230224,7,6,25.771,28.117,27.374,"7.0F",1,"<add here>",0.594,2.346,1.603,0.743000000000002,68.3290707587382,31.6709292412618,2.346,0.743000000000002,1.603,"7.0F",5.969,1.495,4.474,5.64106380199311,5.64106380199311,5.64106380199311,5.64106380199311,3.53291211625666,10.8437916708893,11.2821276039862,0.5,0.440060353092044,-0.136207787151912,11.2821276039862,6.5589543046366,20.1318152611512,56.0412832009123,8.84968765716495,8.84968765716495,3.20862385517184,0.362569163960725,-2.43243994682127,-0.758094453140875,"1200 μatm"
"28",20230224,7,7,25.627,27.432,26.768,"7.0G",1,"<add here>",0.523,1.805,1.141,0.663999999999998,63.2132963988921,36.7867036011079,1.805,0.663999999999998,1.141,"7.0G",2.225,0.706,1.519,2.02686359515579,2.02686359515579,2.02686359515579,2.02686359515579,1.54641208314015,4.74650087947432,4.05372719031159,0.5,0.440060353092044,-0.136207787151912,4.05372719031159,2.3566664318991,7.2334660428432,56.0412832009123,3.17973885253162,3.17973885253162,1.15287525737582,0.362569163960725,-0.87398833777997,-0.758094453140874,"1200 μatm"
"29",20230224,7.5,1,23.606,27.605,26.041,"7.5A",1,"<add here>",0.5285,3.999,2.435,1.564,60.8902225556389,39.1097774443611,3.999,1.564,2.435,"7.5A",2.119,0.698999999999998,1.42,2.07660324995292,3.56093585467279,1.0222152617726,2.28718836825801,1.96116669492962,6.81346665374644,5.84812422293079,0.391097774443611,0.43527982312115,0.101502634238211,5.63753910462571,2.86800361435936,9.96399084268712,58.692589297419,4.11586661975632,4.32645173806141,2.0392633698034,0.495463910325679,1.01704810803081,0.498733083274504,"800 μatm"
"30",20230224,7.5,2,25.355,27.523,26.988,"7.5B",1,"<add here>",0.6314,2.168,1.633,0.535,75.3228782287823,24.6771217712177,2.168,0.535,1.633,"7.5B",4.981,1.049,3.932,5.17168400189587,2.14785350333061,1.37972953153326,0.703675213889698,2.83110055960658,9.83578260132268,2.85152871722031,0.246771217712177,0.43527982312115,0.433074531360729,7.31953750522648,3.72369213425122,12.9368157490809,22.041967455731,10.0852870318606,5.61727824385446,4.91360302996476,0.487205075516651,3.53387349843151,0.719202075723413,"800 μatm"
"31",20230224,7.5,3,25.103,31.192,29.351,"7.5C",1,"<add here>",0.3745,6.089,4.248,1.841,69.7651502709804,30.2348497290196,6.089,1.841,4.248,"7.5C",2.111,0.77,1.341,2.40797232878059,7.62793918915729,1.3826537607465,3.30579944614844,2.84331015770731,9.87820107076235,10.9337386353057,0.302348497290196,0.43527982312115,0.30539280428341,10.0359115179379,5.10560192535418,17.7378335842852,61.6407780767119,6.80409494897949,7.70192206634735,4.39612262019891,0.646099540521294,3.01346885945241,0.685483349715132,"800 μatm"
"32",20230224,7.5,4,24.607,26.083,25.529,"7.5D",1,"<add here>",0.6103,1.476,0.922000000000001,0.553999999999998,62.4661246612467,37.5338753387533,1.476,0.553999999999998,0.922000000000001,"7.5D",2.003,0.672999999999998,1.33,1.78512154854268,1.23750531410252,0.903298347495651,0.743576945783939,1.14566728845176,3.98026638242205,1.98108225988645,0.375338753387533,0.43527982312115,0.137706979624769,3.02262686264519,1.5377108000569,5.34230021669293,37.0829451646357,3.36121795680647,2.31967335404774,1.5760964082638,0.46890633946311,0.672798060768146,0.426876209628121,"800 μatm"
